age_kyr_bp,null_000,null_001,null_002,null_003,null_004,null_005,null_006,null_007,null_008,null_009
181.044,-1.5072331,0.8192012,0.13605273,-1.5151843,-0.6700757,0.9636595,-0.14446904,-1.5087239,0.30232114,-1.3637035
180.998,0.96326995,-1.2437863,-1.0556512,0.9661992,-0.36748785,-0.9319706,-0.10483137,0.01457989,-0.2112271,-0.90714884
180.953,-1.5030531,-1.0247248,0.21282649,-1.693169,0.8578352,0.5344338,-0.7484464,1.4221089,1.5647311,1.5762327
180.907,1.20382,-0.6623487,0.62625265,-0.9424573,-0.2061956,1.0919043,0.0040768133,-0.324487,-0.08740435,-0.3075835
180.861,-1.6283137,2.387723,0.6150198,0.21591252,-0.024589414,-0.6162312,1.3851161,-2.2127845,-0.5373178,-0.41014013
180.815,0.4265178,-1.7125491,-1.5909847,0.10749843,0.3198617,0.04377102,0.19956648,0.2855696,-0.23823921,0.20352343
180.769,-0.41945013,0.13620451,-0.13570514,0.6059089,-0.7631218,1.4831879,-0.38925076,1.7239838,-0.780744,0.6578956
180.724,-0.36762908,1.0289333,-0.28159335,0.2333507,1.8092803,0.4078644,0.6524308,-1.316718,0.59190387,1.5962195
180.678,-0.055176,0.15817915,0.6240829,0.32307398,-1.2535602,-0.37687042,0.16413386,-0.18504213,-1.2017739,-1.6368442
180.632,-0.73981243,1.8371146,-0.315528,0.49561545,1.1085782,0.1785642,0.38404515,0.50473166,0.46872032,1.1145703
180.586,-0.023219036,-1.09597,0.27179232,0.4139178,-0.017072814,0.62215954,0.51297396,0.19315289,1.6268255,-0.5842627
180.54,-0.24053524,-0.5138447,-0.8539727,0.4643385,-0.91385365,1.6605331,0.46180204,0.7442604,0.16183606,-1.0891902
180.495,-0.5254618,-0.030660832,0.40440175,0.24439126,0.40953407,-0.12858948,-1.1580408,-0.60618526,-0.9631411,-0.64133775
180.449,1.5445039,0.57332265,0.32240036,0.21302697,1.3553458,1.7162026,0.36581275,0.35296315,-1.2215246,2.0837467
180.403,-0.13042389,0.038777474,-0.8655542,0.33509544,0.07051878,-0.63052416,0.97133183,0.71648353,1.210171,-0.1480326
180.357,0.1702557,0.45145428,0.95902514,1.126785,1.2285216,0.3215405,-0.9009188,-1.2970092,0.81520647,1.2519681
180.312,-0.43616316,-0.6571106,-1.9729626,0.5169452,-0.1870422,0.48701733,0.8097598,1.5621945,1.9241152,-0.53441536
180.266,-0.40721458,0.34373176,0.2862555,-0.084964775,-0.7908281,-0.40305555,0.13382275,-1.7860018,-1.2303182,0.299971
180.22,0.69905,-0.025690807,2.025613,0.72802585,-0.47984692,0.886843,1.0287786,0.961124,-0.5983547,0.8871147
180.174,0.17241342,-1.6407523,-0.07134006,1.25746,0.38059998,-1.1013288,0.5090239,-0.73862565,1.4434601,0.89113605
180.128,1.1450144,-0.7808841,1.3232943,-0.36523232,0.18004611,-0.97167104,-0.43983275,-0.009916422,-0.06197923,-0.33961242
180.083,-0.70867556,-1.5157232,-2.1096885,0.77436423,0.10560405,-0.11306239,1.0127813,0.35082436,-0.047137346,-0.8580097
180.037,0.100261524,-1.3702569,1.0027341,-0.6853354,-0.61511797,0.5979053,0.5245587,-0.52967125,-1.4823614,1.1472894
179.991,-0.6659212,-2.4102995,-0.36363995,1.184788,-0.19340184,2.2911985,-1.5870163,0.8039775,0.30888265,-2.8765092
179.945,-1.3316953,0.36047244,-0.48490965,-0.1455366,-1.3061181,-0.504494,2.482909,-0.7688748,-1.7541935,0.849391
179.9,0.6226628,0.6606796,-0.3517694,1.2118878,0.121035226,1.2066336,0.07485389,0.061044507,0.5073444,0.21979359
179.854,-1.5345956,-0.4408818,1.7936438,-0.089690804,-0.35683697,0.4503133,0.8928713,0.8765928,-1.0942074,-0.58127284
179.808,0.5764577,0.13860402,-1.4693027,0.30090964,-1.1396403,1.0553727,-0.3952898,0.59574217,1.586332,-1.092383
179.762,0.57583636,0.23670888,1.6252054,0.5181937,0.52338296,-0.9934061,1.8711174,-0.14771697,-1.3897563,1.2728703
179.716,-0.47614175,0.6134598,0.09918976,1.4883037,0.020265713,0.9804108,-1.9090775,-0.9303055,0.0077793896,1.317063
179.671,-0.019868549,-0.27030522,0.050947305,0.81387395,0.26228672,1.1569396,0.6222449,-0.055693194,-0.023670908,-3.0461736
179.625,-1.6264249,-0.018841121,0.52189916,0.62671345,-1.0823506,-0.2973487,-0.33018553,1.1334764,0.92741704,0.005887347
179.579,1.3774107,0.4545089,-1.413253,-0.40683243,-1.7317333,0.16241945,-0.4297863,-0.69346696,-1.0664209,-2.3853745
179.533,-0.975057,0.76074326,-0.62076265,-2.240312,0.5962878,-0.08520912,-0.3977742,0.4377576,0.2100826,-0.046230495
179.487,0.07708318,-0.855106,1.4014536,0.22614628,-0.37997633,1.1902225,0.4193865,0.047221,0.4492058,1.2207097
179.442,1.7440012,8.5452615e-05,-1.0314193,0.51026297,-0.48434705,-0.45557922,0.65262735,0.82824993,-1.088064,-0.5205776
179.396,0.25344092,-0.13321456,0.007271472,-1.7106316,-1.8327003,1.3827136,-0.12507951,0.09732804,-0.8519612,0.4024447
179.35,0.80669993,-0.3396652,-0.6300332,0.54229945,0.34789672,3.3271089,-0.7495914,0.1897255,-0.4208211,-0.12041384
179.304,-0.980566,-0.015213328,0.3516898,0.2728327,-0.023098098,-2.706549,-0.101213686,1.3835903,0.53885263,-0.08418286
179.259,-0.9056821,0.20916213,-0.7041449,-1.467911,1.5534272,1.0991449,-1.2104294,-0.037235554,1.1812168,-1.4040222
179.213,-1.9866626,-1.5490725,0.903312,-0.37831348,-1.2797025,-1.5004078,0.34132063,-0.72824633,-0.71556556,0.019968208
179.167,0.058895215,-0.45637724,-0.74270755,0.8316,0.2548341,0.066851415,-0.5520501,0.8218755,-0.34266114,-1.6417494
179.121,1.3346137,-1.1432672,0.26685664,-1.1398731,0.3949361,0.61427677,-0.29221305,-1.6242155,0.13565874,2.4759734
179.075,0.41007066,-0.37240443,0.3483264,0.45943883,-0.22124425,1.2672356,-0.79748195,-0.8897281,-1.2895203,-1.5571643
179.03,-0.9132269,-1.1856248,0.7921787,0.51355267,-0.021707883,-0.8759815,0.36899593,1.2447381,-0.3682185,0.86912274
178.984,-0.13482995,1.5349209,-0.27624047,-0.042154424,-0.008219611,0.21858035,-0.62807125,-1.3061097,0.5936096,-0.8711118
178.938,0.49460027,-2.1401434,-0.36055452,-1.7891341,0.039277174,-0.34233046,1.9135684,-1.3454468,-0.6669222,-1.8568624
178.892,0.8988872,0.8323117,-0.04657999,0.6385172,-0.4218131,0.5790713,-0.41753235,-0.33748287,1.4959699,1.4481907
178.847,-1.466292,0.12956445,0.07496743,-0.13801147,0.08477421,0.35319233,1.4997627,-0.27055413,0.6598406,0.26718053
178.801,1.4631739,-0.07693941,0.44606665,0.29878086,-0.21081007,-0.4296992,-0.22433972,0.18934658,0.057624493,-0.15026604
178.755,-0.5473138,0.83791244,0.30108714,0.22066875,-0.13764478,-1.3257008,-0.23594718,-0.7814475,0.6669932,1.2310244
178.709,1.0532061,-0.5773024,0.93192273,-0.36781284,-0.15954666,-0.28236756,1.9570792,1.2326437,0.9579184,0.62245643
178.663,0.7168295,-0.13038981,-0.22160503,-0.32210743,-0.33817512,1.6537594,-1.6383399,-1.5563701,-0.6389351,-1.4232788
178.618,-0.62291247,-0.019316329,0.24183056,0.19569023,0.53280276,-2.0131798,-2.3287003,-0.66814387,-0.15370111,0.19419596
178.572,0.09580979,1.0333176,0.41214892,-0.3293635,-2.730271,1.3024858,2.2262287,0.80118763,1.003605,-0.34614512
178.526,-0.16380769,0.022127079,-0.23914413,0.5535805,0.74091184,-0.14240822,-1.3324219,-1.1372781,-0.74430346,-1.2028971
178.48,0.42040938,-1.2304069,-0.4332806,-0.95432884,-0.44616115,-0.97247094,0.5715765,1.1225727,-1.2992582,0.5697127
178.434,0.26200196,1.7971853,1.2721981,0.4981315,1.8036631,-0.9714201,0.7154151,0.8469932,-0.0711944,-0.37691522
178.386,0.32308197,-0.17784819,1.5474082,1.8698488,-0.28295764,0.5119538,-0.18393895,-1.5132188,1.4326668,-0.4215974
178.337,-0.71697927,-1.5039151,-0.98151165,-0.86840254,-2.2013474,-0.64402044,0.028364172,-0.6782132,-0.42398852,0.16877116
178.288,0.45494148,1.447756,0.60103524,0.7732317,0.30161697,0.2664614,2.6722698,0.6074213,0.8220509,-0.70276874
178.239,0.43386927,-1.6061678,-0.8491193,0.27743372,2.1543229,-0.3939709,0.054672424,0.7460367,-0.9444337,0.061989725
178.19,0.17560172,1.026811,1.8753606,1.2066501,0.38825244,1.771027,0.72287303,-0.70775187,-0.65886575,-0.9166559
178.141,-0.77165,-0.56836635,-0.7243559,-1.5646939,1.3583347,-2.0172112,1.0927211,-1.0260015,-0.5376857,0.784029
178.092,1.5299925,-1.5452372,0.4554815,0.61949676,-0.73082983,-0.8176327,0.42612517,-0.9430563,0.18261278,0.82595223
178.043,-0.99275184,-0.4403316,0.5057938,1.4963375,-1.1346637,-1.0481316,-0.47680277,1.287109,-1.2850875,-0.5361324
177.994,-0.13598497,-0.62799156,1.4621063,0.9555108,1.2462586,0.57630545,0.021304077,0.30556637,-0.046244387,0.82634777
177.945,-1.6812723,0.09789437,-1.2191337,0.0702427,-0.5619062,1.0388867,2.0045896,-0.07937535,-0.48663205,0.34011987
