age_kyr_bp,null_000,null_001,null_002,null_003,null_004,null_005,null_006,null_007,null_008,null_009
112.123,0.46107692,0.7026492,0.39014608,-0.73512536,-0.8181691,-0.4155921,-0.18970919,-0.023904437,-0.21714132,0.5500821
112.1,0.29022083,0.27326083,1.4618514,-0.9317059,0.35557377,-0.48859146,1.2236339,-0.05027068,0.054384593,1.2392884
112.077,0.49268663,1.5938408,1.6780727,0.98452866,0.6342258,-0.7657307,1.2559683,-0.23603982,-0.5642457,-0.3725714
112.054,0.5851189,0.12518618,0.58774936,0.079663076,1.2253697,0.47460827,0.0791874,-0.3849023,0.44257426,-0.21472433
112.031,0.014982435,0.2517523,1.2877402,-0.14619745,-0.3161312,0.28036287,-0.20600477,-0.727471,0.017819688,-1.0076084
112.008,-0.69979036,0.0039287806,-0.0092525445,0.08034925,0.44023806,0.93547606,0.30858847,0.3658609,0.424342,-1.0086576
111.985,-0.3179886,0.6602886,-0.096289046,0.63369465,0.46326542,1.1977944,-0.88167995,0.67751133,1.445028,-0.8935055
111.963,-0.87847906,-0.6850746,0.13133813,0.062107693,0.62343776,0.28375563,-0.04005841,-1.2071874,-0.34477347,-0.4720221
111.94,-0.26440564,1.3737417,0.17572662,1.8559784,-0.40326807,-0.62449855,-0.4641529,0.52011174,0.08244287,0.31478965
111.917,-0.32266772,-0.48876706,-0.94739413,-0.59983015,0.5590734,-0.28352687,1.7012889,-0.12672855,0.030518584,-0.6061233
111.894,-1.3830906,-0.06742202,-1.125667,1.0090507,0.007711606,0.20827766,0.16683751,0.6521979,-0.19976489,-0.66673446
111.871,0.06388655,0.39366296,-0.5795861,0.5219501,0.04218707,-2.349996,0.81874937,-0.647412,0.17877275,-0.051410332
111.848,0.51144594,-0.5417157,-0.8809756,0.16177674,-0.89278334,-1.3272446,0.73837566,-0.49976116,0.28397325,-0.80158275
111.825,-0.6383856,0.28630787,-0.80631375,-0.34640664,-0.50654304,0.10693697,-0.39743665,-0.15422286,-1.3231508,-0.8250883
111.803,-1.0175848,0.15607001,-0.32544038,-1.2984005,-2.3419847,-0.33067966,-1.1765634,0.1525835,-1.4747068,0.03710544
111.78,0.40550956,0.25360867,0.9487849,-1.3262782,-0.56573886,0.4978429,-1.4613699,2.3408687,0.016507115,0.3000452
111.757,-0.6658334,-0.24912968,-0.39587563,0.13507256,-0.82242423,-0.17858437,-0.46943295,0.59802437,-1.6561633,-1.5008736
111.734,-0.5060194,0.4516494,1.3561895,0.86706454,0.44495064,0.63230103,1.0842706,-0.11674228,-1.6853794,-0.5261867
111.711,-1.0714592,0.3358311,-0.5164475,-0.7864266,-0.60248786,0.22669321,0.17415382,0.37251183,0.15512562,-0.69735074
111.688,-1.3235614,0.13506645,-0.34750238,1.731289,0.3638007,0.43237743,1.5629562,0.08720165,-0.52921337,-0.99473387
111.665,-0.88484704,0.61940503,-0.044165168,0.82456267,0.0013076385,-0.56343913,-0.41570514,-0.2630992,-0.23521796,-0.27221912
111.642,-1.5995831,0.87895113,-0.14453223,-0.3027375,-0.6047269,0.04614364,-0.6482935,0.8855537,0.7628008,-1.0596254
111.62,0.07137356,-0.54827785,-1.6748198,0.4572107,-1.0760128,-0.032717146,-0.47929952,-1.0952889,0.69541466,0.8352462
111.597,-0.3214782,-0.77198786,-0.20946357,0.23391025,-0.5729194,1.8684455,0.79283756,-0.18015572,0.3886712,-1.0590061
111.574,1.5120612,-1.5093023,-0.9169389,-0.33792347,-0.6506696,0.6058507,-0.2686117,0.68706304,-0.3212384,0.0110549545
111.551,-0.15561609,-0.5590359,-0.7760202,-1.4205469,0.37723485,0.36175177,0.12145574,0.43073562,-0.057181176,0.09619982
111.528,-0.6838308,1.2964264,0.5117501,-0.26130557,-0.019447116,0.3119875,1.038586,-0.45131075,0.3851555,-0.37782958
111.505,0.4775488,-1.0362359,-0.8773254,-0.24970923,-0.5006363,-1.1075653,2.3176568,0.11309186,0.97432214,-0.16523926
111.482,0.07769399,-1.3353477,0.037508678,-0.33554286,0.47880808,0.59734607,0.1720485,-0.7843537,1.5134883,-0.56946886
111.459,0.05203154,-0.5848804,-0.43901512,-0.8427458,0.08273353,0.41596892,0.75135976,0.43172276,-0.28085554,-1.0406294
111.437,-1.0366567,0.31850073,0.08050822,-0.7950209,-0.35047314,1.0595554,0.21311145,0.11635306,0.50786465,0.21268532
111.414,-0.3872923,-0.13597393,-0.76004136,0.19965647,-0.85737413,-0.15284072,0.84290904,-0.22999644,0.7338289,-0.35144654
111.391,-0.4003563,1.028169,0.097475015,0.5331602,-0.6051987,0.14526957,-0.5964735,-0.55057836,-0.20459886,-0.18362415
111.368,-1.6826817,0.80368775,-0.22808087,-0.48280162,-1.2952427,-0.29367664,0.41441494,-0.48926136,0.026929636,0.18414636
111.345,1.3426294,1.1758707,1.7111648,-0.55060905,-0.5107108,0.34232005,0.012267209,0.37695447,0.49567056,0.11238367
111.322,-0.15850967,0.43417645,1.0903085,0.20947343,-0.5151824,0.58625126,-0.4261835,-0.08062274,0.33480775,0.64132535
111.299,-0.21323198,-0.120320246,-0.15301964,0.48960698,0.88255185,-0.45769998,0.1395074,1.0467604,-0.9600365,-0.63001585
111.276,-0.14713933,-0.48276588,-0.58811474,-0.5483625,0.6375764,-0.21703628,0.024260113,-1.115835,-0.76266605,-0.48132494
111.254,0.8456831,0.96664304,0.8204931,-0.50845003,0.123482235,0.57480085,-0.044907175,0.78291756,-0.08299668,-1.2006841
111.231,-1.011755,-0.33911392,0.0190711,0.2243013,0.62166953,-1.0047557,0.2608695,-0.8495285,0.4703062,0.045204222
111.208,-0.93281555,-0.498987,0.7767714,-0.56978035,-0.7360038,-1.7193518,1.0593079,-1.0179495,-0.13175674,-0.25123835
111.185,0.17039599,-0.4561384,0.7062733,-0.10069994,-0.21260123,0.6030518,0.05597452,-0.3490249,-0.64092976,-0.6261186
111.162,0.8470047,1.2122765,0.71315736,-0.47665596,0.60994273,0.9616647,-0.21065797,-0.42852956,0.92195183,0.16293186
111.139,-0.476319,-0.7394867,-0.074200794,-0.8412723,-0.47471705,-0.40324503,0.6959921,-0.18672316,1.4545931,0.9748602
111.116,0.707814,-0.73820686,0.5211318,-0.0016172646,-1.8335481,-0.25565374,1.435837,0.18439636,0.07881737,-0.68547446
111.093,0.09289889,-0.26908076,0.7390372,-0.25336665,1.0281221,-0.86597615,0.5789935,-0.044809386,0.06699736,0.510498
111.071,0.49170247,-0.9507829,-0.55020934,0.6307104,-0.7972788,-0.7111936,-0.3720128,-0.7897409,0.26730856,-0.7631555
111.048,-0.5717922,0.1281336,-0.7528455,-0.45058754,-0.5770457,0.99353117,-0.116590895,-1.3723865,-0.15535484,-0.41011888
111.025,-0.38191134,0.7078119,-0.37873417,-0.14617528,-0.74901783,-0.40172076,0.75972474,-0.93690926,-0.85743344,-0.7994196
111.002,0.06879476,0.17370914,-0.01987439,-1.9111118,-1.400935,-0.014840114,0.63463956,-1.1897234,-0.30018947,-0.07745483
110.979,-0.8404189,1.2969874,0.34067667,-0.07588268,-0.21890573,-0.2819535,0.20512961,-1.0191808,1.2698982,0.40977076
110.956,-0.6822569,-1.1461793,0.36648265,0.09509927,0.0090061035,-0.6918983,0.35530087,0.0539958,-0.3323773,0.20187446
110.933,0.17797245,-0.9955296,0.05740113,0.035978846,0.7664395,-0.591741,0.9410335,-1.1293584,-0.46916822,1.0491859
110.911,-0.19233292,-1.1343955,1.2233869,0.49579483,0.21742487,-0.6366145,0.62816936,-0.57583505,-0.064289734,0.022797123
110.888,0.2216055,1.1503105,-0.078199424,0.18178971,0.8991852,0.3397924,-0.7032922,0.6604224,-0.43803942,0.9995772
110.865,1.69328,-0.33504686,-1.1884637,-0.26442018,0.4496382,-1.2891613,-0.053614616,0.77700925,0.95596415,-1.1232873
110.842,-0.7949563,-0.38067403,-0.1565271,0.5169494,-0.030944401,-1.0800817,-0.17720759,2.0566509,0.6381784,1.1891457
110.819,0.74787617,-0.16416432,0.12734695,-0.8549455,0.16394682,0.07337113,-0.92733544,1.1737905,0.5731469,-1.2929735
110.796,-0.25571,-0.9258487,0.13074109,-0.23637478,-0.33704022,0.10064031,-0.1754282,0.1595234,0.5422954,-0.6337171
110.773,-0.35155317,1.3688438,-0.13396001,0.6286891,-0.42907402,-0.97706354,0.8507548,-0.56553453,-0.49768427,-0.4880571
110.75,-0.18942985,0.29709756,0.002734759,-1.405528,0.072193526,0.44374675,0.23733178,-1.0658747,1.0078182,-1.2216076
110.728,-1.0000054,-0.9488421,-0.5562489,0.4789876,0.6472323,-1.0041615,0.70127845,-1.405751,0.3497909,-0.06104294
110.705,-0.5910946,1.7586726,-0.65531945,0.12640017,1.0624057,-0.8112719,0.72486526,-0.6324459,0.7318822,-0.991073
110.682,1.7335877,1.3145541,-0.41615114,-0.013302684,-0.4474474,0.65314066,0.41820106,1.0768927,-0.63069874,-0.41406086
110.659,-0.72557145,0.56864107,0.057804827,0.2730409,-1.788905,-0.58259064,0.5197257,-0.06896553,-0.037546735,0.362245
110.636,-0.68553585,1.0208721,-0.1591264,-0.0038581886,0.14183849,0.8213611,1.1109797,0.63965315,0.021082228,0.33575273
110.613,0.81218165,0.053303912,-0.2161543,-1.1970365,1.0949328,-0.60249895,-0.2211013,-0.54567707,0.26004574,0.36494774
110.59,1.2414043,-1.2055045,0.65847605,-0.2455872,0.46346325,-0.46756518,0.10029337,-0.22241335,0.661503,0.33073786
110.567,0.1901579,-0.11797556,-0.30470076,-1.099938,-0.092933536,0.17648533,-0.360437,-0.64630467,-0.059850056,-0.38566363
110.545,-0.74880576,-0.15368831,-0.029768847,-0.61710864,1.3177139,0.60287005,0.04098475,-1.6267761,1.2925841,-1.0588113
110.522,-1.0742288,-1.2419549,0.56285226,-1.9772099,1.5786163,0.07779686,-0.9428094,-0.26665947,1.3139777,-0.74252576
110.499,0.13807225,-0.4095493,0.19813478,-1.709225,-0.33732778,0.912671,-0.81047475,1.1756257,-0.9804201,-0.85330725
110.476,-0.86697567,0.23565413,-0.65785843,0.05860621,0.057297796,0.68540865,0.6334037,0.40762046,-0.56001776,-0.092756115
110.453,1.5203036,-0.8665967,0.62397444,0.3699535,-0.14218764,0.54415625,-1.1439931,-0.4813962,-0.42277807,0.31069887
110.43,0.334471,-0.8118997,-1.5284758,-0.18176217,0.050556567,0.07913192,0.2274571,-0.22822855,-0.043327846,-1.0804759
110.407,-0.4118039,-1.0038835,0.37021202,0.43946052,0.22475806,0.1416136,0.4196209,-0.7418577,-2.102696,-0.061156966
110.384,-0.032237,-0.123957835,0.49102354,-0.55471414,-0.05110426,-0.94729114,0.07172584,0.17513229,-0.9336348,0.26875368
110.362,0.19546244,0.31264699,1.348195,1.9666643,-0.6189603,0.32162297,-1.2850518,0.30313805,0.5160604,0.7811991
110.339,0.4379961,-1.2694708,-0.9566598,-0.08853164,-0.6615857,-0.21453427,0.4189658,0.271998,-0.45260417,-0.49287575
110.316,-0.16414738,1.0179125,1.0201461,0.82844746,0.9462265,-0.14352979,0.8142875,-0.051564936,1.3398883,0.6236943
110.293,0.020183142,1.4954262,0.42972583,-0.52656245,0.06653837,-0.46018678,-0.089332074,0.5517038,0.13548383,-0.098570794
110.27,0.26565182,1.0211003,1.3863288,-0.07435139,0.8822968,0.8189018,0.7142014,-0.67869717,0.9437972,-0.35858595
110.247,-0.85310024,0.74222237,0.37933782,1.1411067,-0.3603756,-0.40774575,-0.33930454,-0.076187074,1.0244778,-0.6687877
110.224,0.07668216,-1.274652,-0.44353658,0.88782364,-0.39372462,-0.80480653,-0.44197625,-0.77661455,-0.74571127,-0.20612715
110.202,0.5652612,0.50265986,-0.5850081,-0.5464873,0.23886187,-0.35700446,0.8140933,1.2884392,0.54112095,0.33047196
110.179,0.34579587,0.501154,-0.4107792,-0.5739006,-0.612083,0.16357215,-0.13842155,-1.245763,0.001798286,0.2354718
110.156,0.47601005,0.8085685,-0.22244702,-0.25165012,-1.0866511,-0.76583886,-0.41041246,1.1605426,-0.46262398,0.37728852
110.133,0.31429386,-0.24034603,0.059512313,1.0649534,-0.41242123,0.38808963,-0.26549098,0.5882088,-0.8275391,-0.28099766
110.11,-1.2116982,0.15985858,0.81811893,0.6338591,-0.14596766,-0.036547605,-0.0032046959,-0.82708997,-0.024697276,-0.9248774
110.087,-0.267267,0.052751876,1.3004346,0.13053502,0.94072604,-0.27200156,-1.1002964,0.4892,0.3857056,0.047103293
110.064,1.4040899,-0.5412665,1.0757577,0.22228621,0.22807072,0.58076465,0.73566914,0.66461605,0.7580232,0.96536845
110.041,-0.10480571,-0.45015422,-0.76341534,-0.12977485,0.62883943,0.36589253,0.9841988,-0.7224414,-1.2376229,-0.20346215
110.019,0.047239307,1.3803042,-0.20680422,0.8156743,-0.5303532,0.49853152,0.6037375,0.85864,-0.04652103,-0.0039326595
109.996,1.0818719,1.1968343,-0.60711986,0.9739383,-0.18324557,0.59800404,-0.94870865,-0.59273434,-0.69155025,0.30857027
109.973,0.9769148,0.540376,0.22365768,0.9319321,-0.5839994,-0.8637803,-1.186196,0.63606244,-1.0152571,1.2334807
109.95,0.38954622,-0.34492213,1.5970007,-0.11674236,1.0880383,-1.2465955,0.16028519,-0.033866704,1.4440156,-0.30072147
109.927,0.2930045,0.34691265,0.09181997,-0.9188796,0.31295377,0.09887497,-0.40994316,-1.3214518,-0.15554576,0.21862634
109.904,-0.7067377,-0.9728971,-0.27290264,-1.0642874,-1.1166853,0.9518464,-0.8980429,-0.4750865,1.5048184,-1.7080444
109.881,-0.6712744,0.79310155,0.1892086,0.07661125,0.72803587,1.9409099,-1.6332481,0.16274656,-0.2930801,-0.8280239
109.858,0.9258649,-0.3446219,-1.5922295,0.401821,0.98000544,0.6301717,-1.2424458,0.14604202,0.26638243,-0.8421755
109.836,0.21294363,0.2927629,0.8910129,-0.12854105,0.86227906,-0.67471737,0.5138858,-0.40916702,0.53156424,-0.6635776
109.813,0.7105291,0.46665186,0.4700985,0.45488864,0.7420969,-1.4201676,-0.31626508,0.6318639,0.23873073,-0.93994
109.79,1.491469,0.058532055,-0.054574452,0.27916557,1.4913299,-1.4810886,-0.20164031,0.10932422,-0.1858309,-0.47562408
109.767,0.5106241,-0.7348121,0.3362421,-1.3588194,0.29504764,0.31157354,-0.6139811,0.7093326,0.8713833,-0.79370534
109.744,0.09975504,0.9640341,0.3135744,-0.16273016,-0.059881587,-0.52035415,0.4957059,0.57188004,0.13747026,-2.145816
109.721,-0.11948585,-0.25520697,-0.9922262,-0.062500305,-1.4153019,-0.7174067,0.8329969,-0.76804,0.08599065,0.7028815
109.698,0.60740477,1.1630527,-0.69507486,-1.3728456,0.30105275,-0.124391064,-0.04712946,-0.16077411,0.09939783,0.48425886
109.675,0.1671573,-0.7305742,0.6346718,0.063867606,0.28401855,-0.6328444,0.5829077,0.1423624,1.2356584,-0.31975827
109.653,0.58025974,0.18433638,0.41197,-0.9044143,0.5862528,0.2857657,0.121548854,0.45885473,0.29576012,-0.82338417
109.63,-0.4453755,-0.052102245,0.44963065,-0.97810274,0.2462749,-0.16240321,-0.029134305,0.32272926,2.097707,-0.9780092
109.607,-0.5486377,0.9529304,-0.7019526,-1.0351667,0.5961068,-0.13175894,0.6712035,-0.29849583,1.6079818,-0.6021594
109.584,0.51721853,-1.2464135,0.44034034,0.17174838,-0.2611849,0.90991706,0.96835345,-1.1920284,0.4584847,-0.15586427
109.561,-0.9019821,0.4295205,0.21857421,0.16407818,1.3170052,-0.24867287,-0.39868551,0.43503377,0.8062883,-1.0151819
109.538,-0.68346477,-0.11801042,-0.9393339,1.1249111,-0.5997661,-0.8156017,-0.017236382,-1.2895148,0.031747095,0.09623236
109.515,-0.81085885,0.38033918,0.1122013,0.4845735,-0.80170715,-0.2320543,-0.9903717,0.30861434,-0.05506745,-0.01753154
109.492,0.2660728,-0.16144252,0.547106,1.1441753,-0.2979025,0.32784933,-0.49491686,-0.058466002,-0.34489322,-0.57932705
109.47,-1.2731824,-0.24070457,-0.99218637,0.9825513,0.08841474,-0.11187544,-1.0537912,0.5607147,0.5699781,0.06979487
109.447,1.0042971,-0.6825263,-0.32962975,-0.13012671,0.030115925,-0.44735357,0.15870853,-1.1587884,0.2271383,0.6404889
109.424,-1.405591,0.08008659,0.34619367,-0.15233842,-0.14566207,-0.5605041,-0.014001008,0.1379061,0.012653595,0.32851657
109.401,-0.37369514,0.8903517,0.49803627,-1.4168755,1.7040771,0.6366566,0.59466594,-0.27452067,1.4980549,-0.88927484
109.378,0.66682273,-0.18931481,0.10419697,0.7835492,0.0987867,1.4392446,0.014671488,0.51515037,0.5082488,-0.29425094
109.355,-1.6929743,0.5214992,0.16540173,-0.6418222,-1.0091473,-0.5256673,0.3108668,-0.50733346,-0.22413243,-1.2378529
109.332,-0.5544306,-0.93129534,1.643684,1.5384423,0.88623315,0.46952984,0.3291965,-0.36313558,-0.22229493,1.1551126
109.31,0.0045217196,-1.0696203,-0.6177428,0.5213251,0.39332217,-0.062130585,0.24487324,1.937068,0.3924869,1.4757164
109.287,-0.16694781,-0.34164628,0.86421627,-0.19754967,0.7720139,-0.6494697,0.037381258,-0.2574587,-0.39163554,1.2833184
109.264,-0.30044657,1.7853351,-0.15411074,0.6242921,0.40211302,0.04391694,0.35003924,0.056736697,-1.3593109,0.12487149
109.241,-0.32816353,-0.4334965,-0.44719666,0.36140266,-1.4455867,-1.4027241,0.4220699,0.03676699,-1.2566224,-1.1976616
109.218,-0.9439165,-0.32777178,0.6303336,-0.43440858,-1.6303144,0.12485924,-0.03575685,-0.16194353,-0.117946915,0.41202086
109.195,-0.07793831,0.47604498,0.119379,0.3715458,-0.078549094,0.5811829,0.50856125,-0.23967205,-0.61170334,0.70002425
109.172,-1.6472394,1.0941858,0.28868064,0.44342947,0.50839806,-0.38602635,-0.45436183,-0.2609063,-0.13437575,0.27223513
109.149,1.6651129,1.1271774,-1.356158,-0.3273683,-1.5661057,-0.7923152,0.8160324,-0.106918626,-0.6530971,-1.0139407
109.127,1.4112558,-0.38085702,0.338328,0.24476768,-0.50063187,-0.8115585,0.7174,-0.1842883,0.24246404,0.35335028
109.104,0.5258208,1.2196168,0.758297,0.33474958,-0.45172858,0.94369864,0.8869969,-0.2863058,-0.85255474,0.27215353
109.081,0.0062066983,0.89371145,-0.520899,-0.31235266,-0.15202922,-0.017028766,-1.1492939,0.6211142,-1.2229037,-0.33444598
109.058,-1.5339628,0.18787488,-0.6532138,-0.13083956,-1.5855751,1.0281804,0.62909627,-0.4651589,-0.9364548,0.2664438
109.035,1.1296151,-0.64925045,-0.5314858,0.8149262,-0.16737717,-0.3838817,0.792821,-0.24404152,0.23024143,-0.16149214
109.012,-0.36070257,-0.68968916,-0.9281043,0.059878707,1.7407147,-0.3606743,0.41790718,0.1620939,-0.6194421,-1.9324831
108.989,-0.03409554,0.04026079,0.29243332,0.34280843,0.24335256,-0.30927768,1.2275481,0.10240493,-0.13470578,-0.624973
108.966,-2.0624957,0.9676779,0.026269492,-0.1601654,0.8499313,0.6525096,0.5051483,0.2780218,0.05469413,0.5017756
108.944,0.41936734,0.89863086,0.044733092,-0.8327224,-0.3027726,-0.0074800504,-0.17271318,-0.8451403,0.08749569,0.09708969
108.921,-0.65075135,-1.0520465,0.7477252,0.44242433,-0.4895258,-0.4169669,0.450194,-0.38423094,-0.3580419,0.6398447
108.898,-0.2692068,0.29076356,-0.17956834,-0.06185443,-1.0913842,-1.0833315,-0.3202613,-0.542634,-0.59547853,1.4921153
108.875,0.20461701,-0.9862688,0.5662603,0.53620315,-0.38910282,-0.4363193,-1.3957816,0.043176666,0.13707606,0.85340893
108.852,0.8652838,-0.023983374,0.66171366,-0.20083016,-0.14673787,-0.29961556,-0.5564763,-0.19831063,0.025763785,0.63207144
108.829,0.1094381,1.0088599,-0.52845293,0.56314313,-0.57003003,0.40011233,0.8380955,0.6183019,-0.20823584,-0.6966271
108.806,0.022727069,-0.52568686,0.81839275,-0.20884596,0.042782113,0.7684615,0.27749512,0.72554076,-0.0999412,-0.91633785
108.783,-0.27587554,0.31175113,0.9241976,1.6622179,2.364241,0.7404064,-0.71621346,0.7111758,0.7468423,0.027392497
108.761,-0.44658053,0.30718613,-0.48761883,1.2721558,-0.44503492,-0.0657455,-0.44229075,-0.97773695,0.19710219,-0.042577
108.738,-0.5003513,0.684531,-0.4322493,0.4341693,-0.14413261,-1.1807027,-1.4724666,-0.2374419,-0.23681942,0.9400807
108.715,0.6822815,0.79909533,1.111606,-0.09718975,-0.9601594,-0.7872071,-0.4453086,-1.4388733,1.7221215,-0.6315469
108.692,-0.17320593,0.64859045,0.5052383,-0.59904027,0.6597783,-0.7618809,-0.50283813,-0.17250612,-0.36573344,0.62875617
108.669,0.07345964,-0.63266075,0.34724963,0.20241062,-1.1034569,-0.5415064,-0.31282473,0.46034193,-0.33720914,0.43124282
108.646,-2.1317937,-0.8145754,-0.29741502,0.3978983,-1.3911533,0.3845497,-0.4385452,-0.20129271,-0.15655187,-0.3505676
108.623,-0.14723091,-1.5755247,-0.1672442,0.3441425,0.6980533,0.13750173,-0.87014866,-1.2355543,0.3719068,-0.19968203
108.601,0.7112683,-0.8033185,-0.7592998,-0.43885538,0.4134893,-0.9237113,-0.55412334,-1.6004176,0.14080894,0.2753435
108.578,-0.13079736,1.130633,-0.5494661,0.52109075,0.8070402,0.15806101,0.5345869,0.097375184,-1.3956534,1.4287715
108.555,0.8035886,-1.5634092,0.7637061,0.63074243,1.1551738,-0.7849485,0.8240634,0.29874265,1.3703834,-0.264067
108.532,0.27520907,-1.1210252,0.40722942,0.24696134,0.4490141,-0.92659926,-0.19134206,0.9098675,-0.028400324,0.8609152
108.509,0.81909895,0.48666972,0.058622196,-0.31582445,0.5306657,0.25097606,-0.024266182,0.8248341,0.07139502,0.95141613
108.486,-0.08758339,-0.38337958,0.026223807,-0.35518682,0.6317704,-0.28132504,-0.88747054,-1.5940593,0.123978585,0.2271324
108.463,0.54504013,0.8205364,0.6887616,-0.078437135,-0.2813043,0.5066972,0.92599463,0.019497396,-1.158701,-0.29290214
108.44,1.2875148,0.8159884,1.2345629,2.104962,0.59831995,-2.0412605,1.3546746,0.00035227038,-1.6468928,0.69433373
108.418,-0.17388608,0.018653555,0.28306833,-0.44166687,0.11495129,-0.09609863,0.39542452,-0.86507136,1.3457991,0.63964915
108.395,-0.19307715,0.011679023,0.86894727,0.48898128,-1.0055397,0.15443155,-0.5615385,0.33617774,-0.37297025,0.048413742
108.372,0.10100336,-0.19599669,1.3875448,0.8618708,-0.604636,0.28765568,-0.18617643,-0.9523305,0.37563422,0.19748224
108.349,0.24449353,0.29472524,1.2700658,0.3784475,-0.10536235,-0.19635272,0.53050286,0.8137592,0.43488026,0.033662282
108.326,0.34162006,-0.11221679,-1.238965,-0.15331693,-0.07235674,0.09602382,-1.2923393,-0.06797585,-0.83774906,-0.11712436
108.303,-0.25459683,-0.08598139,-0.51182157,-0.44979036,0.2911388,0.29010344,-1.109867,-0.42460984,-0.6642856,-1.1968652
108.28,-0.34043682,0.20142949,0.060635503,-0.08044115,-0.30944642,0.40797892,0.15949984,-0.88546264,-0.25051972,-0.03889644
108.257,-0.014711078,0.50598544,-0.03710591,0.6278296,0.66503197,-0.33062774,-0.598471,-1.1345587,-0.57529235,-0.84760463
108.235,-0.43262392,-0.8005889,-0.40054172,-1.5819244,0.22577272,0.56044394,0.42023122,-0.21349096,-1.0869108,-0.65483814
108.212,-0.17147318,-0.12852041,0.8104832,-0.22669049,-0.031453293,1.1939086,0.92583656,-0.7228823,-1.0244681,-0.9108296
108.189,0.08253033,0.37626892,0.47931778,1.2282537,1.8963617,0.3792055,0.72466415,-0.49155658,-0.8792977,1.0796741
108.166,0.6161667,-0.3632917,-0.14766873,0.08690476,0.50904787,-0.22586371,-0.38747525,-1.1487069,0.8721757,-0.22915244
108.143,1.9983104,-1.7220086,0.25368506,0.41071695,0.28890595,-0.22641647,0.02205286,-0.3002668,0.16929291,0.1742813
108.12,1.1448429,-0.61885047,0.2657326,0.09375392,0.078671746,-0.83383536,-1.0176467,-1.1003374,-0.31801882,1.2685254
108.097,-0.52355427,0.852163,-0.6392913,0.21485303,0.33958673,0.21059883,0.17940336,-1.0338281,0.2361422,1.4296155
108.074,-1.4069701,-0.7266795,0.8757486,-0.6755636,0.097165294,0.048571087,-0.37249088,-1.9228823,-0.59426475,-0.40882996
108.052,0.071898244,-0.8125019,0.4751833,-1.2651968,-0.93209326,0.52880466,-0.9454713,-0.25787145,-1.2448916,-1.5218265
108.029,0.14044057,0.22332524,1.1847653,-0.63963693,-0.86626774,-0.35012892,-0.8134826,0.85862255,-0.0218872,0.68196875
108.006,-0.24139206,0.2585572,-0.7511234,0.27962887,-0.10913711,0.7972625,0.29793563,0.7255394,0.32359236,0.7855145
107.983,-0.4140612,-0.34216982,-0.41375965,0.28085494,-1.020589,0.9641815,-0.20598719,-0.79214126,-0.51044905,-0.31995428
