age_kyr_bp,null_000,null_001,null_002,null_003,null_004,null_005,null_006,null_007,null_008,null_009
90.005,-0.03325959,0.6951427,-0.18305735,-0.4490451,-0.5281783,0.17978351,0.7720358,-0.19720356,-0.6726423,0.2869091
89.979,-0.77828026,-0.25856674,0.08145349,-0.20807523,0.14126378,0.07456759,0.41838118,0.10293735,-0.21066593,0.045236304
89.952,-0.26692274,-0.16050415,0.44569257,-0.23465651,0.72236264,-0.22083072,0.8353765,-0.8452536,0.7741059,-1.3265736
89.926,-0.31403083,-0.19332734,-0.57543445,-0.007068143,-0.57574856,0.4834454,0.26586944,-0.17579034,0.21729021,-0.08128525
89.899,-0.62250733,-0.40302616,-0.6800032,0.07060235,0.78282654,0.9703374,0.023024162,0.052103803,-0.003294278,0.41685796
89.873,0.5085572,0.09654111,0.5356598,0.41311046,0.009391755,-0.352904,-0.6647365,0.8667759,0.5324243,0.49748
89.846,-0.7678531,-0.5752935,-0.8742307,-0.26695275,0.45611584,-1.2500478,-0.03441737,-0.24727748,-0.7589519,-0.6912184
89.82,-0.67395145,0.2828679,1.0160987,-0.029855082,-0.12555407,-0.39908803,0.17373244,-0.46300974,-0.0374552,-0.053856086
89.793,0.75314975,0.77045476,-0.14803581,-0.41012412,-0.21567698,-0.28410435,0.03506897,-0.12638122,0.251048,-0.064593896
89.767,-0.39800954,0.5787734,-0.43203452,0.67176664,0.42895567,-1.624709,-0.32602683,0.18799128,-0.64755046,-0.31494918
89.74,-0.7551971,0.58816457,-0.4798927,0.5684244,0.4280527,-0.055962544,0.2574921,0.4344986,-0.30304748,0.62217027
89.714,-0.5729605,0.7275425,-0.6628603,0.2713407,0.03237297,0.19805288,-0.13663265,-0.33451727,0.012823791,-0.1503011
89.688,0.18637073,-0.31558415,0.054186013,-0.109782174,0.23591858,-0.23375168,0.620722,-0.2753642,0.33883047,-0.36924124
89.661,0.9143214,0.19300932,-0.401388,-0.6166145,0.5236838,1.5194626,-0.89522296,0.13599515,0.22214246,-0.3274495
89.635,-0.353137,0.5420286,-0.21601136,-0.802468,0.16001895,-0.25448194,-0.15185829,-0.16131803,0.29150644,0.122191794
89.608,0.74486285,-0.6786112,-0.64027524,0.9196387,0.0031087818,-0.33405063,0.59854984,0.120562755,-0.417352,0.04443389
89.582,-0.5299398,0.4959947,-0.21979223,0.11392831,-0.8366203,-0.07463679,-0.29249004,0.1909375,-0.6011857,0.3393718
89.555,0.28664598,0.06274109,0.61403257,-0.5110497,-0.48898625,0.06370498,-0.12947014,0.43802544,-0.73651296,-0.058078
89.529,-0.26436794,-0.98244554,-0.049546182,0.3275044,-0.47409135,-0.6038661,0.737999,-0.6061381,-0.1191547,0.638941
89.502,-1.5455039,0.28915575,0.07928322,-0.8444636,-0.545897,-0.03356687,-0.70122826,0.62565804,-0.8565775,-0.10010665
89.476,-0.5553838,0.73750544,-0.68542093,-0.3629345,-0.2508364,-0.89005387,-0.3231809,-0.03751297,-0.11096552,0.20670581
89.45,1.2834957,-0.17022151,-1.0809493,0.06261271,-0.52208436,0.83363974,-0.12626088,0.47317845,0.50092816,0.17516166
89.423,-0.3056688,0.06509913,0.5749081,-0.4999848,0.3566836,0.38900986,-0.08353129,0.15503694,-0.7298184,-1.0627087
89.397,-0.6375587,0.39355627,0.020396626,0.19261192,0.49281168,-0.6413363,0.42038402,-0.055709872,-0.12811013,-0.3860009
89.37,-0.35821438,0.5639694,-0.43315098,0.12427386,-0.18585108,-0.73630905,0.24429376,0.19374958,-1.0487778,0.09578953
89.344,-0.08244293,0.16188449,0.9581133,-0.2838771,-0.92735326,-0.31338012,0.16113047,-0.08717972,0.522276,1.0780417
89.317,-0.85165566,0.3071245,-0.59060425,-0.41719854,-0.4962491,-0.59087116,0.40566206,-0.127754,-0.118669264,-0.93571347
89.291,0.36540487,-0.17054014,0.11889581,-0.72303677,-0.5059851,-1.2707083,0.85519296,-0.026459988,0.18933566,0.36359373
89.264,-0.7931621,-0.27982613,-0.3813042,0.29316965,0.19949086,1.5691907,0.5731995,0.29929125,0.45425898,0.019865178
89.238,-1.0070475,-0.17831685,-0.03915405,-0.31219763,-0.13693435,-0.41007075,-0.020088121,-0.3532527,0.16631114,-1.2312574
89.212,1.3354905,-0.3582773,-0.008371833,0.3191305,-0.40150127,0.010625711,-0.14943495,0.8370815,0.18345344,-0.6476684
89.185,0.28660282,-0.63323367,-0.39666057,0.54428434,-0.039399568,0.41008973,-0.7138677,-0.784463,-0.42937955,-0.59710705
89.159,-0.49558917,0.12580222,-0.5439199,0.28201246,-0.006874909,0.19363213,0.06373099,0.061275367,-0.34260237,1.3611085
89.132,-0.080381,0.027996387,0.026758421,-0.5251124,-0.38428605,-0.1567979,-0.35508835,0.832352,-0.7356709,-0.32591844
89.106,0.42792648,-0.0012528907,0.37933362,0.6253791,0.34825164,-0.22847696,0.04804322,-0.8026004,-0.033029925,0.032616705
89.079,0.36415055,0.11440109,0.21508923,0.8167393,-0.6660125,0.16884938,-0.6514487,0.379595,0.2004432,-0.9604794
89.053,-0.5560791,0.33687893,0.14299165,-0.84646463,-0.05163167,0.32181165,0.18267605,0.12453909,-0.42319408,0.301516
89.026,-0.17677616,0.061428133,0.09351597,0.8669296,0.85326433,-0.16315974,0.15620244,0.13702574,-0.22798215,-0.036126085
89.0,0.34588614,0.35648814,-0.20061502,-0.30258784,-0.069383435,1.0389402,1.0345813,0.07125394,-0.68961424,-0.18014798
88.974,-0.019338978,1.3804575,0.18777701,0.38227972,0.03559101,-0.72039086,-0.11464386,-0.3071,0.7467175,-0.13148418
88.947,-0.5928677,-0.42584774,-0.0985831,-0.40989184,0.17501536,0.084237635,-0.81596386,-0.6046345,-0.34038022,-0.4731265
88.921,0.78996134,0.34874135,-0.4089125,0.45555326,0.4362574,0.78918654,-0.4261922,0.7343266,-0.85093117,-0.7073645
88.894,-0.2714358,-0.19051766,-0.070702165,-0.13897665,-0.87348986,0.14554186,0.17295408,-0.5992422,-0.6763765,-1.3357451
88.868,-0.3612689,0.11064077,-0.5389654,-0.75827825,0.13641013,0.33181685,-0.19306539,-0.27661294,-0.30198485,0.823277
88.841,-0.9129903,-0.009222705,-0.7685059,0.22263294,-0.3737793,-0.42075342,0.4256524,0.67392194,1.5020124,-0.26049975
88.815,0.24634038,0.26401812,0.12124565,-0.99283975,0.04295615,0.04405998,-0.24226767,-0.7359024,1.0772185,0.15610865
88.788,-0.5869944,-0.41198832,0.27751935,-0.58787274,-0.20008472,-0.36587033,-0.16662212,0.28773066,-0.2786915,-0.257804
88.762,0.041862123,-0.17684872,-0.64469546,-0.45427313,0.74069405,0.6089341,0.47460857,-0.09353508,-0.03322817,0.41334048
88.736,-0.36234406,-0.864475,-0.60222465,1.3624645,-0.07620699,-0.22624736,-0.8655704,-0.11812522,0.9365751,0.2581632
88.709,0.5732336,0.091131456,-0.63821507,-0.1342628,0.19178027,-0.22936948,0.47667962,-0.06256616,0.399616,-0.35170814
88.683,-0.13073625,-0.20472899,-0.96686715,0.42409948,0.10316349,-0.19519462,-0.24460474,-0.06513858,0.07617674,-0.28817502
88.656,0.27985767,-0.93242186,-0.509438,0.03802212,0.20117527,0.45790893,0.32008293,-0.56757075,-0.21725754,0.34718636
88.63,0.12337173,0.46594372,-0.06704309,-0.07671163,0.32604417,-0.2498414,-0.22038507,-0.3281187,0.7604777,-0.3122497
88.603,-0.84475344,0.035522327,-0.16172558,-0.079412565,0.6380659,0.17345834,0.50625336,-0.69428694,-0.26134238,-0.23528787
88.577,0.6169774,-0.6857327,-0.48073557,-0.25703773,0.29900157,0.2091472,0.5104753,0.08554398,-0.032218188,-0.50510967
88.55,0.21562946,0.7190474,-1.2440572,0.76433057,0.049905296,-0.6201403,-0.40995967,-0.1706334,-0.77254355,-0.89654475
88.524,-0.33770907,-0.48771837,0.20235814,0.14183937,-0.35269132,0.112114474,0.864978,0.50367403,0.8407282,0.4378235
88.498,0.33644179,0.73579973,0.16825457,0.48287582,0.08339357,-0.59359914,-0.4112834,-0.5851436,-0.4501351,0.104625046
88.471,-0.15911126,0.11889898,-0.3585577,0.20358422,0.68574643,0.25567037,-0.9015392,0.14683522,0.21541311,0.65031356
88.445,-0.32823363,-0.024516588,-0.662391,-0.77969104,-0.70901614,0.3588132,0.26033503,-0.23484844,-0.43332437,-0.19241127
88.418,-0.39425936,0.20952544,0.6417797,-0.20205867,-0.21336786,0.20823157,0.9568301,0.27337506,0.92017114,1.0234858
88.392,0.41661853,0.20655869,-0.064873174,-0.21731986,0.055748705,-0.03673633,-0.6747411,0.36506364,0.32348618,-0.517653
88.365,-0.16478328,1.4002451,-0.039891656,-0.95853084,-0.21572609,0.39967018,1.0006921,0.64155364,-0.17587616,0.042259064
88.339,0.4483137,-0.6660129,0.5979125,-0.06492597,0.022878686,0.27448142,0.26390436,-0.45946735,0.36505583,-0.27792758
88.312,0.5848151,0.36106345,0.23728451,-0.6619231,-0.018083746,-0.055561777,-0.64660454,-0.45616126,-0.967974,-0.28357136
88.286,-0.17596687,-0.42480934,0.077952616,0.859369,-0.62946546,0.19590816,0.29907304,-0.54356796,-0.6055525,0.81819046
88.26,-0.7858195,-0.7733717,0.23526949,0.6160807,0.6431007,-0.07728316,-0.14782089,0.47010708,-0.9084592,-0.19283509
88.233,0.7202379,-0.26301932,-0.7045792,0.26564702,-0.15878114,-0.77700156,0.5381953,0.022436315,-0.032242488,0.08261623
88.207,-1.3322328,0.5837998,0.2143961,-0.4593809,-0.559621,0.6353507,-0.25250435,0.22108957,0.15327983,-0.9338997
88.18,-0.53918964,-0.1578917,0.39820826,0.5106309,-0.23460156,0.093434215,-0.2123712,0.6000349,0.503874,0.41505265
88.154,-0.119280905,-0.21068054,-0.688308,-0.80338573,-0.290329,0.35585588,-0.5427794,0.2784069,-0.9551422,-0.21322708
88.127,-0.41566887,0.060412616,0.019410847,-0.6886373,-0.03533293,0.17723277,0.08618796,0.043885197,0.9873027,0.69277996
88.101,1.071133,-0.034478445,0.10310507,0.69773024,0.5804674,0.1223748,0.21908714,0.07717952,-1.260106,-0.50732315
88.074,-0.2874286,0.34965464,-0.96059585,0.107206196,1.0108113,0.44600502,-1.2935827,-0.39657944,-0.23574893,-0.14689018
88.048,0.63178855,0.6811109,0.49883035,-1.2664822,-0.26682574,-0.23172602,0.32873848,0.19070096,-0.2807079,-0.09203168
88.021,0.4816679,-0.30258086,-0.22916941,0.13184705,-0.6702461,0.26072803,-0.7283301,1.117364,0.2916793,0.0130504975
87.995,0.38081357,-1.0809387,0.12082205,0.4723679,0.16283064,0.48949993,0.953101,-1.1765434,0.7622724,-0.7489735
87.969,0.18033372,-0.45408326,-0.22676876,0.6651819,0.6545789,-1.150359,-0.6424386,0.82711524,-0.49716157,0.14061612
87.942,-0.23544846,0.61548275,0.23657204,0.40695623,0.049766976,0.14319709,0.8534962,-0.5656507,-0.47484395,0.42356834
87.916,0.08525243,-0.10023595,0.94450617,0.0442892,0.82286364,-0.52349734,0.8947293,0.09185506,0.20500106,0.41453785
87.889,0.8152251,0.8395693,-0.3621685,-0.081045546,-0.10641395,1.0713193,0.1547695,-0.47645926,-0.43259674,-0.2887071
87.863,-0.19270267,0.72456837,0.14833212,0.25773886,-0.77035576,0.7365569,0.35394105,0.36985686,-1.1971496,-0.37819907
87.836,1.1515065,-0.3012368,0.18417767,0.9187311,0.5746854,-0.22534598,-0.039740928,0.36465427,1.3077351,-0.34184286
87.81,0.466306,0.18403493,0.6693008,0.7834445,-0.20305198,-0.0771521,-0.32026067,-0.7585912,-0.30859283,0.7244477
87.783,0.07190286,-0.33873722,-0.47829756,-1.4388444,-0.67896545,0.32855994,0.6660148,-0.24305904,1.1461421,0.6751597
87.757,0.19746782,0.559267,-0.21692482,0.04794708,-0.27895126,-0.5277618,-0.19528289,0.4136137,-0.8294795,1.1098775
87.731,-0.7100412,-0.33990204,-0.070719995,-0.6708847,0.51277184,0.3365407,-0.26299185,-0.1713045,-0.7037349,1.1918234
87.704,0.0953517,0.06893809,0.09856012,-0.45642048,0.025775466,-0.78133094,-0.57536936,0.7779651,0.40016642,-0.13296212
87.678,-0.31102395,-0.6048575,0.17737703,0.0253976,-0.41889444,-0.6046838,0.33266935,0.49883023,0.021066409,0.5890539
87.651,0.26882714,0.031111157,-0.13234864,-0.3242408,0.61717385,-0.10363287,-0.04851264,0.30914426,-0.3125703,0.496513
87.625,0.1539084,0.06567716,-0.10939658,0.50558454,0.49927083,-0.693479,0.5118289,-0.16483901,-0.28406602,0.932794
87.598,0.14408551,-0.26706094,0.6784229,0.40865272,0.023986284,0.5951278,-0.68865466,-0.88367957,-0.60331416,-0.24150777
87.572,-0.65440583,-0.7033498,0.2690978,0.2430285,-1.0538763,-0.7397721,0.2421313,0.36645567,0.43342367,-0.01719321
87.545,-1.0919427,-0.2338887,-0.09562041,0.9356037,-0.10831635,-1.1773669,0.3146531,-0.43760878,1.0217543,-0.0020043072
87.519,-0.22873731,-0.01746932,-0.1538218,-0.13976787,-0.18399271,-0.18045811,0.2440397,0.77324444,-0.4433628,-0.21598212
87.493,-0.5437351,0.50813496,-0.16050327,0.3757253,0.13514319,0.5476527,0.7052128,0.24350765,-0.2596074,0.68782693
87.466,0.38655967,-0.10891971,0.21568605,0.2791896,-0.19491917,0.16089661,0.3697793,0.5632858,0.1905134,0.248258
87.44,-0.5775727,-0.49824262,0.01918114,0.02011873,-0.09046301,0.25317183,-0.028577643,-1.1061968,1.1773291,0.93317485
87.413,-0.06295672,0.24269134,1.0775366,-0.10488213,0.39868155,-0.5144116,-0.34776944,1.2742231,1.2299652,0.25407243
87.387,-0.24015802,-0.6215206,-0.022495663,0.6671583,0.4295046,0.9691105,0.4559335,0.32366374,0.24662532,-0.57880384
87.36,0.2553534,-0.101798706,0.5084137,-0.6113019,-0.8192663,-0.73400426,-0.32306084,0.16267364,0.47208425,-0.05815249
87.334,-0.57684994,-0.7617783,-0.26180705,-0.13877061,0.43502006,0.84944886,-0.10612961,-0.39232308,0.7223066,-0.57692367
87.307,-0.22724631,0.26852474,0.50699973,0.27023733,0.48855653,0.09529394,-0.33437824,-0.18949363,0.41783613,0.9888932
87.281,-0.4200197,-0.6545415,0.72013247,0.012882703,0.11422206,-0.7617127,-0.31923428,-0.07840934,-0.57211715,0.6874782
87.255,-0.27888215,0.0038385515,-0.26273063,-0.14075503,0.037943084,-0.466086,-0.26934192,-0.2522559,0.10287101,-0.0007671335
87.228,0.8692902,1.4079055,0.7129218,-0.83020484,0.122817345,-1.157884,0.2237266,-0.107215285,0.9600493,-0.13463157
87.202,0.44348317,0.35553265,0.1154719,-0.36147496,0.09478718,0.0071992194,-0.17954236,0.18382542,0.16244805,0.123497345
87.175,-0.4707158,0.25545543,0.3022629,0.28339025,-0.5287594,0.40530953,-0.33266613,-0.51155984,-0.44028828,-0.18379758
87.149,-0.7950285,-0.78189075,0.055826508,-1.0175724,-0.8777098,0.26836762,-0.5934898,-0.7202456,-0.6916718,0.2392322
87.122,-0.68406403,-0.8452268,0.38994938,-0.24832426,0.37978444,-0.38636225,0.36014646,0.5318385,-1.1617228,0.11802051
87.096,-0.34311062,1.1789119,1.3206321,1.3257302,-0.66567737,-0.06562882,0.42581403,-0.50050515,-1.028316,-0.034450162
87.069,0.21778947,0.6753878,0.010331561,-0.16174476,0.82248807,0.4598697,-0.46309888,0.2981827,-0.36919817,-0.18234643
87.043,0.040073957,0.12484797,0.34898242,0.8731973,-0.61915267,-0.85684514,-0.40755346,0.614612,0.5470336,-0.21162133
87.017,-0.4574479,-0.14941695,-0.41508427,-0.4554963,0.099468015,0.45547113,-0.44865122,-0.2561825,-0.29903063,-0.48939335
86.99,-0.3241313,-0.23987356,0.6667607,-0.47184363,0.1850668,-0.37687048,0.63091534,-0.1059031,-0.19422793,-0.14095181
86.964,0.29508662,-0.3048458,0.5001692,0.16291726,0.6405776,0.35917526,-0.056929305,0.11362123,-0.057364512,-0.019900389
86.937,0.19030598,0.30657148,0.05284731,0.002037052,-0.34093624,-0.1925283,-0.13242975,-1.0499331,0.39986223,0.20837866
86.911,0.2167306,0.104842514,-0.59937924,-0.062444773,0.05209162,-0.8041104,0.06258024,-0.397346,-0.24516913,-0.17072812
86.884,0.53660667,0.989499,-0.6011357,0.10375998,-0.14142194,-0.16942543,0.16058728,0.40470272,0.01620696,-0.85720867
86.858,0.46090344,0.6489365,-0.8407006,-0.27993622,0.5060603,0.5196991,0.53199553,0.13244867,0.28595152,-0.649842
86.831,-1.1177583,-0.5352356,0.40799317,-0.17165793,0.010217176,0.072106294,1.0446327,0.48278964,-0.033660695,-0.5917647
86.805,0.09725721,-0.5401784,0.2618547,-0.29218552,0.20791392,0.10153681,0.22330634,-0.18031003,-0.43654573,-0.022464668
86.779,-0.3440817,-0.12978765,-0.1476897,-0.13520998,0.4476336,-0.71430343,-0.16096674,0.41016603,0.410339,0.48804095
86.752,0.21931522,-0.122120894,1.2686216,-0.03654447,-0.34814617,-0.7287817,0.41879666,-0.5856555,0.3548812,0.19607872
86.726,0.104163855,-0.14283286,-0.17492989,0.5167415,-0.58873945,0.0690539,-0.42855546,-0.18782298,-0.2639993,-0.39057785
86.699,-0.30199143,-0.10507917,1.0117122,-0.09381822,0.61003274,1.498698,-0.21022305,-1.1912427,-0.050430927,0.40153283
86.673,0.46229848,0.59883785,-0.31342474,-0.7375205,-0.6696664,0.47694767,0.10374992,0.41368854,0.4030717,-0.62035906
86.646,0.25408128,0.112994984,-0.23694593,0.8489812,-0.32655376,-0.5694988,-0.09152853,-0.51375437,0.779715,-0.47581792
86.62,0.50642514,1.273741,-0.9412931,0.21206406,0.0038430307,0.67807204,-0.0029408857,0.3296817,-0.84785026,0.20411281
86.593,0.1091399,0.256158,-0.26047328,-0.13342865,-1.1638782,-0.16474964,0.8349235,-0.62228,0.46810123,0.5722086
86.567,-0.00021559953,0.04296127,0.87490624,-0.65842324,-0.3675692,1.0915073,-0.34031084,-0.4065988,-1.3476288,-0.30935234
86.54,0.24321578,-0.45381084,-0.25834975,-0.67845833,0.1359031,1.2673444,0.17774822,-0.32553408,0.7576254,-0.3693306
86.514,-0.3574821,-0.030809496,-0.27875808,-0.24782167,0.3552591,-0.39678466,-1.8115352,-0.055912144,0.09410264,-0.7070971
86.488,0.7207203,-0.6086178,-0.04679812,-0.9990095,-0.10230759,0.07614916,0.12694089,0.37684754,0.78765196,0.8913926
86.461,-0.020078754,0.07694381,-0.30147147,-0.5459377,-0.2835643,-0.33675203,-0.090777725,0.56905824,-0.5008725,-0.53413755
86.435,-0.52013874,-0.34582013,0.090342045,0.27381968,0.62684333,0.42985892,-0.29559118,-0.2687319,-0.31855887,0.38878447
86.408,-0.99618036,0.08499231,-0.23076111,-0.20243917,-0.64938724,0.38348854,-0.31367284,-0.037220694,-0.0847986,-0.66979265
86.382,0.8176079,-0.088655435,0.08962592,-0.1368432,0.55773544,0.5067264,0.342038,-0.71584177,-0.04535498,-0.3572357
86.355,0.5353655,-0.2606292,-0.28560805,0.35505167,-1.406708,0.1999035,0.48578694,0.3847206,0.4580898,0.63130945
86.329,-0.21024254,-0.371328,-0.039214972,-0.24795038,0.17431763,-0.39032617,0.8471838,0.15331058,0.40842092,-0.2728239
86.302,0.33789203,0.13561794,0.13831186,-0.02892107,0.2901139,1.3511697,-0.055399414,-0.057596073,-0.32673746,-0.38866308
86.276,-0.06834639,-0.3127749,-0.16069452,0.63820255,0.15552092,-0.5017913,-0.08913989,0.3807179,-0.024308091,0.64947176
86.25,0.6061615,0.051389623,1.034168,-0.07826036,0.13117261,1.0180277,0.25175306,-0.2443744,-0.062681034,0.52010393
86.223,-0.5024976,0.13658261,0.43424466,0.2856766,-0.22562721,-0.28700778,-0.23613156,-0.36846665,0.25375682,0.14539766
86.197,-0.61029965,-0.26558816,-0.3347548,-0.6666784,-0.04874128,0.29457507,0.23522848,0.4739996,-0.82550967,0.48447084
86.17,0.7804406,-0.77199966,-0.8520662,0.5008206,0.19698893,0.35262057,0.0429254,-0.056785867,-0.45588586,-0.8544429
86.144,0.4949745,-0.026954105,0.16554634,0.062819056,0.12975079,-0.8060433,-0.2888871,-1.1215577,-0.9326775,-0.46728492
86.117,0.13910227,0.71565855,0.5280222,-0.41944915,0.0985748,0.68678486,-0.1237601,-0.26667362,-0.48976222,0.24655522
86.091,-0.22372322,0.034805197,0.3645206,-0.11557257,-0.24499807,-0.5209735,0.42711875,0.77375364,-0.532328,-0.31515762
86.064,0.80076057,-0.0055650184,-0.17193057,-0.64103776,-0.016135216,-0.276672,0.24409331,-0.27932987,0.0044702548,-0.12042225
86.038,-0.33624947,-0.10997311,-0.7023191,0.41213354,-0.16609778,-0.032122627,0.61876786,-0.65007895,0.84680486,-0.2814192
86.012,-0.60127497,0.1627598,0.7673547,0.13119338,-0.36501265,0.07780991,-0.06353893,-0.53616667,0.4886444,-1.1465611
85.985,-0.25224766,0.121133745,0.06015572,-0.051898245,0.38111857,-0.3465468,-0.09807183,0.91138583,-0.73684865,0.26158297
85.959,-0.11063567,1.0128455,0.42851168,-0.63679737,-0.36743367,-0.109064825,-0.16845283,-0.49536595,0.11463246,0.44136724
85.932,0.43765843,-0.12147094,-0.3394336,-0.19824988,0.49222827,0.035477165,-0.098165825,0.49464676,0.51680845,-0.21923113
85.906,-0.28177124,-0.080758065,0.15019704,0.7251342,-0.71334803,0.295965,0.22186962,-0.19824393,-0.17064986,0.832785
85.879,0.7013874,0.19007096,-0.18946184,-0.46533358,-0.29126847,0.23186953,0.16932677,-0.014192695,0.45929638,-0.27908865
85.853,0.36470175,-0.0028199998,0.6895051,-0.43558612,-0.51171964,0.82014686,-0.6296328,-0.14634208,-0.7582861,-0.7467248
85.826,0.321451,0.33282384,-0.39413136,0.8500554,-0.040091887,0.30040678,0.38105288,-0.51382565,-0.3002012,0.19309276
85.8,0.31106284,-0.2490617,0.4191571,0.42122105,0.6096517,-1.1931441,0.017168129,-0.39950362,0.43509468,-0.8562102
85.764,0.3044176,0.39090297,0.04230047,-0.8844256,0.3039754,0.34421733,0.32228032,0.6803315,-0.55091685,-0.44076085
85.727,-0.4854793,0.56676894,0.15130799,-0.050459042,0.23941971,-0.05118281,-0.77042085,0.35852212,0.4507005,0.34388143
85.691,0.22780915,-0.085354686,-0.043851625,0.38214204,-0.4790447,0.2828359,0.6131769,-0.23531808,0.32426816,-0.12981853
85.654,0.3733924,0.29166386,0.19787893,-0.58524793,0.31125855,-0.13951598,0.5642959,0.39686668,-1.0820897,0.010076195
85.618,-0.18538125,0.022720292,0.6598638,-0.5637142,0.47658718,-0.3587455,-0.58912224,-0.56723034,0.14793299,0.17464556
85.581,0.16590676,0.3975103,-0.37895453,-0.13431491,-0.4258021,0.53841215,0.35114315,-0.6045416,0.3164344,-0.09556783
85.545,0.28584787,-0.2820111,0.5689884,-0.58330697,-1.3612679,0.1096467,-0.4855648,0.102704294,0.5663467,-0.53142345
85.508,0.89575255,-0.6904451,0.3383689,-0.17156313,0.19439831,0.19359016,-0.24983567,-0.01847497,0.04183681,-0.23850302
85.472,0.40414414,-0.013518736,-0.7874621,0.19241247,-0.087688155,0.50674826,1.0501006,-0.86255884,-0.04298314,-0.408191
85.435,-0.081902765,0.11215665,0.38381124,-0.16307676,-0.8067681,-0.5447871,-1.0310706,0.40101048,-0.382876,-0.26904216
