age_kyr_bp,null_000,null_001,null_002,null_003,null_004,null_005,null_006,null_007,null_008,null_009
111.917,-2134.8352,104.96626,2255.2056,-1099.6013,-980.66406,-56.358673,2657.5286,-1268.0853,48.708946,-988.9977
111.894,-1652.4854,543.853,2934.5254,-1237.8013,-1946.4058,-1027.1868,-266.51385,-526.44635,-885.7641,516.21136
111.871,-2625.2178,-1723.5995,-644.10376,-352.7441,-397.40036,-1554.3514,241.06305,413.4622,-606.0876,1780.744
111.848,-2363.066,-1610.4451,-836.82355,1286.3126,-1154.1686,-297.57346,-166.68686,-114.776276,911.8107,33.412697
111.825,-172.19711,-3014.1533,138.65176,1646.9175,1619.3,-1073.0535,-262.05756,1146.5634,-5.518341,1588.3297
111.803,-636.01337,-2418.033,-1313.2128,1378.0354,1716.4098,-105.05863,-585.01556,1119.7314,1438.2826,203.97534
111.78,-1859.0425,-1378.7977,-763.1894,-649.5812,929.1735,-408.74377,-369.39056,44.71829,-225.31316,702.3701
111.757,-497.2821,-2024.2444,-1047.1439,36.045807,1107.149,-457.92453,1495.2827,-0.5046752,-274.50217,1331.5872
111.734,-240.83191,-1250.6888,1115.8506,685.9497,126.20835,390.69638,1013.41473,3016.8032,1108.1848,1079.3734
111.711,-265.97372,-1339.4708,-749.2158,116.06709,-416.68167,-52.518806,1753.3619,1608.9929,2390.8945,1800.0247
111.688,2883.5774,-2985.8965,-1510.2649,1740.3888,-977.08386,-604.02563,522.09735,1667.0815,1964.0198,1178.1339
111.665,2852.6667,-213.31189,-539.74225,2285.0122,-1675.6512,226.58179,1159.0306,2607.5466,259.07797,830.3707
111.642,858.98596,666.42004,1322.4683,2580.932,1088.172,2474.1917,-892.66876,2213.1294,42.956623,-355.08035
111.62,414.73013,-948.3807,-1054.6227,1858.6024,893.9495,293.83212,-552.1112,1142.8939,-203.61708,924.43396
111.597,1248.5714,-615.5323,-488.4933,1536.362,1927.826,74.190926,-1863.9248,-137.30937,-384.75024,1268.8179
111.574,1146.134,-1305.3064,116.872284,950.82465,2298.204,10.737608,-1331.063,148.38812,-1379.4442,-295.22366
111.551,-86.96268,-700.2732,403.79684,922.8768,248.76817,-1119.9395,-622.75134,973.5174,-250.58594,-41.589375
111.528,-605.45184,-2525.9744,233.45674,2296.3616,388.62268,-364.90305,-352.3312,1762.103,-482.85202,-1128.701
111.505,-1939.9403,-1441.2847,-123.56074,1551.9702,-1395.0721,32.23549,-158.57886,1144.6721,351.29333,-744.0473
111.482,723.06726,-2897.1494,256.92596,618.5353,-1514.4149,-1277.5059,-247.03403,1563.9509,-73.59808,-1462.9849
111.459,1124.3591,-1551.3422,411.192,-682.46967,-1920.3364,-1886.3651,6.7682557,2204.934,1604.9564,-1169.7675
111.437,2132.385,-1127.1948,-361.92593,-210.39981,-1430.6438,-227.19728,816.6785,1191.2955,2812.504,207.90819
111.414,2586.8315,-2431.5632,-1704.6287,778.4738,1061.1881,-1861.4159,1751.5237,1027.146,297.4272,1735.85
111.391,251.79572,-1876.2382,-1400.7705,-572.1984,-70.10677,-63.652023,669.92804,-264.76736,-346.07535,1053.0988
111.368,1321.0446,-2288.871,-755.4509,-2958.8882,708.8164,1610.9175,2424.4902,-951.2491,-306.6149,-308.74387
111.345,1051.8232,-3046.1228,1355.8729,-3207.9453,-1363.3514,-220.54459,3107.0073,375.00934,-420.4225,981.35175
111.322,167.71983,-4104.385,868.0032,-2928.8374,-2330.7314,-2168.68,3688.5012,-90.05927,-250.80072,1746.2588
111.299,-1552.7137,-2293.7268,996.28564,-1744.3756,-3559.2659,-1788.4127,2104.2625,-168.97157,-1866.7317,571.3725
111.276,-2288.0142,-1849.3615,-781.2452,-1556.2632,-1872.2037,1288.9886,880.51984,768.3842,-223.79254,2050.6802
111.254,-1952.7632,-1325.137,1035.0164,-3296.87,-1307.9087,794.9509,290.5768,875.2456,230.83607,2507.647
111.231,-1541.5568,-1943.886,1304.3693,-2720.7673,-1671.2327,614.8716,-1758.0033,1334.1371,2307.9087,758.6527
111.208,-2567.1912,-2956.9192,-1359.2194,-1623.1904,-1776.377,1530.3206,209.23541,-310.3935,1409.8228,1781.9862
111.185,-681.6464,-833.03125,-529.52075,-2217.7012,-1742.5795,643.1816,984.1675,362.31573,2796.5312,-670.26306
111.162,68.712,-1149.4149,-570.1057,-659.4738,-1415.2389,47.00762,1297.5946,423.6664,3153.401,840.665
111.139,661.7314,1682.4987,67.02904,-1065.3964,-255.80116,1845.4305,1824.519,803.0896,2965.4346,1246.8322
111.116,1570.3345,517.36145,-611.90985,-173.8979,-263.20044,1262.5886,4255.915,390.71893,1843.8358,100.124016
111.093,-569.9535,1778.0983,-1747.3615,441.28833,-908.1266,813.27924,3176.2292,-1286.8911,1576.6912,835.1746
111.071,-949.3226,1486.7354,-1455.1085,388.54953,-917.49554,-53.57823,1873.0673,-342.21744,1507.9537,3500.5178
111.048,-1008.29,539.44934,-1783.142,181.13303,-2617.094,-741.1003,1161.6873,-1191.7532,207.33408,2133.047
111.025,-662.90894,769.3598,-1958.2764,407.02182,-882.4587,-212.19658,1887.7045,-861.5758,2094.8152,3024.9983
111.002,-1082.4814,685.67456,370.6465,78.69409,-1863.7249,-1793.8572,821.30164,-1240.931,2602.062,2609.9153
110.979,-2327.3738,589.03204,1100.7045,734.342,-1578.2532,20.460306,2255.7046,423.8001,29.563831,2103.3188
110.956,-2604.3713,-89.1698,857.9133,1164.1879,-658.1887,1283.9921,1431.546,-1142.7998,-103.92446,1586.6276
110.933,-2082.2185,2226.518,1227.8617,-845.78577,720.2463,-1143.9882,134.68929,-1069.2035,1198.79,2727.0667
110.911,-2054.6333,2432.9746,1021.3725,1663.8413,-1965.6932,-94.0403,2193.1501,-108.12066,-16.860474,2439.2505
110.888,-27.416342,1596.6334,160.69878,1729.5078,-3497.4768,-230.40584,1915.5404,-1801.6902,-800.9738,941.636
110.865,470.9988,273.44922,909.9982,-1.0577548,-1477.5863,-874.4595,2186.2988,-1447.8967,-1745.6063,1606.8473
110.842,511.10196,6.218615,3239.381,1256.9668,-1457.4769,125.068565,1018.1172,-2527.9353,-1129.2808,784.0905
110.819,-45.834286,1089.1731,2771.9631,2004.3065,-2115.7842,-285.83618,1511.5741,-3473.4392,668.07495,1033.422
110.796,1792.35,-359.13165,1516.9934,899.79956,97.69998,1007.9563,1383.9993,-1667.757,544.1844,-498.99066
110.773,1945.0475,326.67322,1071.8073,1136.2896,1528.7357,-495.3628,1277.1146,-2925.3843,106.73889,588.3137
110.75,1947.5996,-75.0418,1826.8372,487.87216,-251.0184,1048.921,1164.4376,-2300.829,1152.6731,749.08093
110.728,391.80212,24.290457,1739.4396,-385.03796,243.13681,-1176.7329,1063.2172,-872.9826,2294.9292,1229.7227
110.705,-577.0486,-409.13196,1846.7347,-323.00787,-599.8123,-646.46265,1134.0,-1367.4398,2680.059,-651.4818
110.682,1845.0491,-965.0232,1208.3654,-782.91296,-1237.5623,218.32996,2047.812,381.69125,2626.031,1309.9049
110.659,2209.7249,-2511.101,557.2705,-1659.0168,-2337.9224,894.1908,2070.7747,549.22235,3087.4934,-241.97655
110.636,3292.8386,-2137.6658,248.53322,-2307.096,-3703.5137,519.4873,797.2067,2126.0903,2797.8445,-1486.6686
110.613,3282.341,-1238.7795,257.69476,-1166.3505,-2122.7778,1322.053,1233.1606,417.13376,2504.08,162.95709
110.59,3101.8525,-1973.2089,-1678.1555,-456.15945,-2991.9124,744.77124,10.155053,880.75653,1897.7693,102.10212
110.567,3278.9065,-3071.2524,-985.60443,-724.19904,-1698.5608,-635.17426,-19.551958,1638.921,2070.7263,-820.369
110.545,3673.9788,-940.343,3.9805532,-2097.7998,-3072.9626,1176.1285,1862.7936,756.047,1901.4259,-596.3431
110.522,4589.5986,-245.25562,-729.4403,-2458.3333,-2483.578,2460.7673,2609.9465,23.936964,279.70682,47.76651
110.499,2844.3828,531.7523,-2052.3296,-910.82806,-602.56494,1078.8523,248.33383,1679.5594,1924.3678,-1208.1996
110.476,3149.8123,1950.6742,-891.2465,1132.3125,-1616.5446,1423.8062,-384.6917,1563.7095,2744.4155,-1262.0032
110.453,3840.9438,755.91,-2068.4646,637.71735,-1290.3342,1705.245,278.9517,1083.5511,3602.2993,-1317.4357
110.43,1880.4832,-767.0259,-790.9656,1974.0697,-891.13,1303.9302,206.69298,-559.2799,4281.717,-408.75803
110.407,2069.0173,1070.348,-1399.4851,194.64519,-695.81305,3428.6826,1131.5546,39.048397,3380.4744,909.3682
110.384,1494.5189,906.1944,-1472.2557,66.887405,-1829.3003,1285.2621,684.83813,131.73848,1977.6166,831.65594
110.362,-1483.6041,-1004.99713,-908.02185,493.73157,-995.54706,1159.2911,1484.5652,-706.47955,3898.8816,1173.1611
110.339,9.068571,-444.8753,-9.977913,-431.1735,-874.865,2144.8103,863.14764,-2120.7944,2018.4269,420.94397
110.316,-362.3715,-921.659,-590.3418,62.153503,-244.80469,340.23984,2745.2646,-332.6823,2058.7463,1212.5437
110.293,-1039.5327,-1510.1786,59.180935,1108.7222,1408.3856,-8.388577,620.3829,-1466.6549,3615.2993,79.935356
110.27,-1156.6261,-1903.8918,1393.8602,2189.6208,364.13156,2845.9753,500.4788,640.9308,75.00396,2518.983
110.247,-1204.9915,-1433.1868,1218.2207,1790.9513,-491.46085,1976.7949,945.5724,1165.8944,142.85538,1135.8286
110.224,-2682.4844,-1304.1831,1189.1953,1174.6548,596.7243,799.09515,935.70374,2020.4991,482.43442,1190.864
110.202,-1089.06,-2521.236,843.7695,2548.5571,1489.6527,507.0802,688.80054,1109.2931,345.9769,157.42339
110.179,-688.773,-1366.5762,1415.2124,2823.277,2499.949,2717.4832,581.8215,1609.5167,-668.8926,-2329.4167
110.156,619.5663,-2666.6262,1032.7452,1242.8687,2093.9429,1532.9398,-549.37555,1563.3314,525.54083,-86.92234
110.133,580.0629,-2673.657,1146.6285,-465.91125,1579.4451,1550.7715,85.41311,2042.1196,-124.53341,-811.7105
110.11,-8.694503,-2164.6614,1125.8467,-699.02,735.0706,814.0882,187.04698,1601.1971,-73.56229,-1000.10706
110.087,36.040726,364.41708,2460.387,731.072,1118.3591,-504.3905,-2110.2888,1019.9722,1225.896,-614.38824
110.064,1625.2034,-40.85695,1804.8098,1344.8435,1739.7728,-959.2174,-1037.3829,610.4346,2106.6443,-677.9169
110.041,-1028.6267,-386.87958,2270.6057,1823.2589,898.9993,-69.08136,-1402.287,-569.2128,2663.2441,-188.1891
110.019,983.6209,-82.63763,2545.9773,1080.1105,768.7621,-382.91647,1144.758,-37.455547,3514.3225,-410.71487
109.996,-1035.3407,343.65286,2426.8926,474.53577,193.93571,111.15642,1478.9702,1401.9963,1002.75854,-978.13086
109.973,-2997.2986,-321.0915,1593.371,-563.73987,-258.81744,766.67554,775.4471,3277.0254,1003.92523,-49.604885
109.95,-1885.9618,1276.4001,2402.9497,-102.052185,-675.09796,1214.1605,882.5038,3531.5427,554.1287,-1300.39
109.927,13.942271,254.99655,-246.12695,-786.2502,-2416.5881,945.1435,228.21935,4557.525,52.42474,-1199.1307
109.904,-311.08963,516.5548,205.12254,273.56564,-726.41364,766.3905,1190.4496,1497.6304,717.952,-930.22
109.881,-81.52826,2221.376,-412.22308,184.19743,1615.0665,593.7584,223.02287,-1120.8988,-6.1638274,-716.3916
109.858,351.47336,3917.839,-612.79865,1458.7245,1928.9624,-394.28613,-246.08432,-1016.8852,-2107.4578,-1230.1927
109.836,487.19083,2709.2402,-704.4342,2442.2854,1447.8175,809.9688,-2093.057,470.94965,-921.2954,-2625.4866
109.813,-356.1766,3859.336,2002.1915,136.58679,304.41614,601.4237,-829.8123,-90.52844,-222.76164,-1666.8987
109.79,-205.04294,2589.249,2440.0564,-324.80698,-238.96782,931.137,-605.2477,1020.3482,-2581.952,-2067.5237
109.767,-885.2817,1296.9252,1221.2257,-724.2341,612.20605,2049.5222,-1104.7538,-1402.9034,-2017.436,-3292.4775
109.744,-481.53882,492.11176,1573.8292,610.534,407.56784,69.77345,-336.6757,-769.9603,-3941.4275,-1893.0088
109.721,-309.69058,350.74542,2082.02,741.47687,1845.3234,-88.65249,-964.58356,-580.8635,-4516.2666,589.4637
109.698,-889.5164,1459.7366,348.23404,687.7376,811.9882,-666.9831,-1918.2194,-1883.7974,-3004.4045,-888.8454
109.675,-1394.9666,471.17886,-879.57794,1991.3632,182.51451,-1769.385,-1248.4315,-2183.821,-1974.962,-253.99866
109.653,-996.8177,509.20468,-38.409958,2034.5895,1699.2979,-2140.4512,-599.5036,-1241.2279,-1513.7119,-389.46005
109.63,63.67252,1853.5078,-597.3146,3388.24,437.0624,-209.0333,-136.3652,-1563.3309,-618.7842,11.419719
109.607,93.31055,3343.642,-701.56036,2460.3357,-739.7232,52.54668,-442.09537,-1763.2609,263.8002,-39.48508
109.584,-2419.2903,1823.8542,683.68097,2358.4265,2055.6455,-1555.3119,-1259.8074,-808.9581,-823.34143,-1544.2017
109.561,-1068.5829,3669.6208,480.21097,2017.8303,1747.0492,-1230.5552,-323.32538,-2032.4248,-602.595,-1580.9979
109.538,-1073.8271,1986.5468,933.2178,841.24457,3563.1165,593.90955,-639.19025,-170.30386,140.06894,-262.44724
109.515,196.44524,312.22247,435.32843,626.85315,3284.955,-287.47708,1018.5662,1866.5697,-971.75073,-602.3009
109.492,-1217.2721,-711.5614,-744.4573,-756.68396,2675.4695,-554.71484,502.92984,2110.7,121.53587,-254.70552
109.47,332.7943,-82.85183,-676.0396,-1147.3444,1956.5344,60.368233,-1262.9255,1451.707,-70.034836,808.1887
109.447,1000.7046,155.2341,1730.5298,-389.20297,1623.6923,-1682.1405,341.0484,2979.4116,-422.38596,508.68585
109.424,1404.5813,1623.2308,828.3885,262.1822,2241.8367,-2850.322,710.885,1354.8356,-432.23203,-314.00708
109.401,1076.9509,-113.07562,466.81802,322.1385,554.4652,-1356.5018,2140.8848,239.91115,-38.896526,627.0546
109.378,733.3473,-159.97198,1005.03894,538.2715,-171.82674,-94.5736,865.78467,-473.853,-626.5296,77.934746
109.355,1170.6548,154.70793,1053.1895,1959.7598,-493.90735,127.451485,246.5387,532.3644,-1258.0367,17.33374
109.332,1073.8854,-1116.6893,1398.3868,1406.5153,178.79074,-988.16547,201.45578,521.1774,-3076.9924,-1299.1459
109.31,1908.571,46.424526,1679.6104,1786.6841,1516.8344,-1404.357,223.05089,1015.1996,-3718.7227,-307.4482
109.287,-321.1898,1354.2161,76.25237,813.88196,2970.2588,586.79016,999.3359,-147.32947,-2000.17,-1260.1482
109.264,12.277283,1432.4215,-1501.9429,428.21494,2170.358,-169.11923,2389.5718,-1360.4181,-963.3725,308.7279
109.241,-387.5411,2008.5309,-3736.182,1483.3779,1083.9093,2908.7024,1536.6978,-1203.3717,683.23785,-519.5201
109.218,428.30853,2882.9797,-3838.6646,3194.2495,-347.70425,1719.3474,1466.0741,1106.3785,1180.8445,-1405.4565
109.195,1561.7517,989.71796,-3360.1045,3831.0605,-673.176,1126.8517,1105.7642,1388.7606,3048.5334,-638.5935
109.172,1286.1381,277.34735,-729.5905,2832.1282,-1831.6063,1297.6353,2693.7048,-509.0144,2511.7136,-1434.4143
109.149,423.93024,-530.097,-860.4829,946.6489,-470.85046,2813.8516,3079.1865,713.80035,2099.72,-1379.2767
109.127,1460.7874,37.531322,-1638.1031,1317.7252,-533.27563,1270.1638,1563.0842,1572.7354,964.0647,-766.6991
109.104,1549.3765,1208.913,-692.5414,2104.6902,-681.9783,-1052.8264,2246.2842,1644.4718,-381.10236,-1180.8713
109.081,-179.24152,-463.28827,-1723.3994,1977.691,-150.09142,316.80585,467.5233,586.0817,1244.308,-385.2478
109.058,258.17355,661.9902,-2418.0498,784.75757,-69.66165,-481.93005,-793.71014,370.0918,506.2232,-1512.2568
109.035,1291.3235,1645.6089,-2124.7212,1106.2725,450.6336,-775.37683,-1614.1283,1502.6375,428.09808,-3374.7676
109.012,2297.866,400.95673,-569.6454,749.55005,-864.71344,107.5007,-311.9999,3002.07,-36.340393,-1118.7981
108.989,2090.4656,-22.63658,-1072.2075,-188.8572,-412.8036,-73.40961,-1.3540305,3280.6626,251.89473,-2371.6675
108.966,1953.5376,-982.1926,694.8728,-995.4669,1143.4835,1632.9993,-1338.7177,2756.7412,-2425.5408,-1735.0342
108.944,1643.7545,126.73238,2321.733,-666.8704,-549.28357,3890.0046,155.40521,1313.4242,-2806.5203,-1271.2268
108.921,2384.1636,407.17676,1968.7943,2459.0044,-80.44833,2447.5945,-831.49506,1469.4725,-1215.0507,-1095.7617
108.898,-101.10781,2094.925,1781.4518,712.27014,-933.00275,1775.4998,1705.8478,734.6236,-1968.8827,-363.12994
108.875,262.82327,2509.4878,1627.7194,1388.453,-100.68988,2173.3616,1723.6681,1748.3572,-1298.7236,-952.64014
108.852,-530.422,3481.9365,517.12933,-1086.8423,378.05725,2271.4343,3047.62,842.2339,-993.4389,-5.4387875
108.829,-1138.4747,2331.5068,431.80646,-2961.57,-875.2827,1765.7211,3330.2278,1756.6127,-1668.406,92.395905
108.806,-1266.957,2515.8416,420.1476,-2898.9526,-673.5442,361.46613,4123.473,603.67456,-509.7461,1062.5507
108.783,-1156.7319,1684.4747,977.2581,-2542.6418,-195.35689,-998.74854,3259.3877,2024.5353,3171.6858,1861.0953
108.761,-3931.134,289.84448,-633.2585,-535.9762,407.72424,541.4354,851.53107,2009.4569,3559.7485,420.7333
108.738,-3233.2637,-1218.8011,538.9828,-1921.9562,372.194,510.6574,230.85599,4094.5222,1195.1317,559.5065
108.715,-2587.4465,-533.5979,715.70703,-799.98065,-54.954395,1316.3473,-877.88,1526.4043,254.51419,928.0673
108.692,-1730.8716,-558.1786,507.53506,-1597.2495,-1385.8344,634.3649,-2266.116,-573.676,-941.0194,296.0277
108.669,-19.586166,799.8486,1378.3654,-2590.9155,-936.6423,-1673.8555,-1726.989,246.04109,27.001394,-22.26952
108.646,177.28604,1551.4956,2291.9736,-2037.6848,-676.62274,-2139.7153,-2402.9226,-349.18063,624.9704,-1315.4681
108.623,-124.792694,1339.183,2430.4814,-2112.4102,-800.00464,-2132.894,-1098.6407,-1197.9371,309.04428,-600.8411
108.601,-188.95093,-128.72733,1514.119,-2687.0886,-1879.5981,-670.6861,-1839.704,378.56467,-562.051,551.2297
108.578,-403.57062,-653.0132,509.64563,-1498.4073,-2103.6882,413.07513,-2108.6934,-1061.291,-1900.3616,-52.93574
108.555,141.37276,-177.38174,-220.21107,-1622.504,-1425.9768,-1313.0729,532.0088,53.995678,-1482.9277,-69.82485
108.532,827.56226,-17.216856,-2807.8162,-1325.0294,-122.91327,-21.481453,1495.57,-642.886,-2129.4644,-1262.6875
108.509,2687.5535,-969.59503,-1594.3596,-232.46805,169.32394,966.09314,929.4891,45.52826,-3200.012,-2678.1724
108.486,4055.884,-1010.87396,-1824.3329,-610.31946,2351.1033,1149.7479,1042.644,-441.44894,-3033.9734,-2603.0154
108.463,3629.536,-783.9077,-2676.0042,-1412.2291,1727.9403,927.7178,955.9865,-1906.0399,-2350.243,-765.0426
108.44,2433.786,-833.22687,-1020.4664,-1443.9557,550.45355,1083.4794,-1130.574,-1745.1957,-2559.9265,-2019.8003
108.418,2283.1716,-417.0631,-605.1612,-778.59546,1267.9554,3180.6543,-1339.4891,450.85294,-3216.8862,108.49386
108.395,1020.7986,-1542.5693,-1149.6836,366.7811,2920.671,2660.7175,-913.42664,782.43506,-3131.0942,237.0521
108.372,-34.46362,-1123.2064,-2043.1185,-1209.8013,2161.5776,2500.0374,-974.98065,1090.835,-4126.359,-194.47891
108.349,2385.1248,-878.87537,-1298.2737,-93.20117,1416.3456,3847.741,213.62263,1749.3096,-4113.038,-375.97873
108.326,193.49617,258.8356,-1767.3143,575.2767,69.87073,2489.7927,-176.5354,2255.2444,-2103.9917,-8.067025
108.303,2320.4443,2060.791,588.2602,743.9663,320.55487,2039.1158,1589.6289,1163.5001,-1192.0555,-903.8447
108.28,1977.6263,790.5841,2531.8267,-399.99918,-283.4503,762.613,2045.5886,-1168.4108,-1054.0533,-1077.5527
108.257,1236.3074,1548.3033,3293.659,914.0051,1024.3535,450.49707,2094.0662,-1915.4747,-971.3477,-1830.455
108.235,1233.9563,2527.004,3941.6265,33.84171,955.70593,-194.43756,255.1923,-1873.8838,-482.7057,-1757.8735
108.212,-1208.3856,2690.8914,4157.508,-782.4711,-291.71756,-348.36234,59.7402,-1459.7134,-944.45044,-2031.4349
108.189,-1633.7279,1736.3916,5283.1514,-124.57812,782.17975,-501.8479,-842.0633,-143.15135,-217.71773,-2701.7393
108.166,-788.01294,1982.2327,3805.176,302.77652,1962.2191,-714.46466,-208.79076,-552.21594,-793.58325,-2402.571
108.143,-893.4039,1884.7227,213.93521,290.4637,4425.609,-1711.5044,-1418.2213,-498.70367,-298.80396,-1588.6981
108.12,-2376.516,734.1554,-179.7481,234.97105,3578.916,138.31802,10.625344,-507.12878,-209.63736,-932.4565
108.097,-432.58984,-848.5466,-1418.466,1212.9961,2848.5535,2440.4849,484.9934,-1849.9866,-1289.5038,124.23521
108.074,-844.359,272.05615,-2027.2998,1069.1154,2644.9988,90.758446,453.35696,-806.27277,-84.94872,682.2055
108.052,-2755.5095,909.6988,-1409.9171,2021.7913,2149.7896,1326.1107,1756.6332,-85.9808,275.4612,976.0441
108.029,-785.0129,690.15027,-961.7265,1323.6122,1422.5923,1452.6201,-2.0111845,-559.81573,602.09753,22.441668
108.006,-200.89339,-1136.6017,-234.13293,796.85236,829.7266,2199.539,-395.32428,-930.5491,489.97348,1728.7227
107.983,-428.1301,-894.08795,924.4596,-1627.0614,-1305.6466,2275.0276,-1189.1469,478.27972,-1141.7607,1991.9102
107.96,1596.469,37.04506,2561.9028,-676.48987,-1450.1409,1544.6907,-2219.7725,-936.7898,-1021.52936,1614.2587
107.937,2453.398,-523.527,95.90143,-287.28577,-883.7501,272.85065,-2112.1873,286.8293,-565.8347,269.38898
107.914,1131.8358,1120.3447,985.09735,-3025.3618,-1708.284,865.2485,-3135.298,1506.8995,-2313.5015,-483.74365
107.891,272.0464,2029.9436,1053.8992,-1945.3514,-2063.5269,1338.4735,-1110.9006,487.8311,-1477.6343,-1995.906
107.869,-12.103989,-816.85236,279.16296,-2710.8574,-568.45337,1876.9436,-2101.5273,-1469.6185,-1408.5175,-539.4979
107.846,-501.6149,521.9341,1375.4075,-788.26385,-751.89514,2025.8403,-481.98343,-1244.839,787.1638,-1079.0046
107.823,-799.5598,-80.96125,1951.1108,1245.4819,-244.10454,541.8545,-782.99786,-1421.1926,64.302155,-2443.587
107.8,1284.6814,826.0482,-87.75589,940.1433,1228.2052,476.75528,297.58905,-1155.2262,-851.1892,-2417.8547
107.778,1553.9454,1817.9982,1057.8268,1189.479,584.12134,-902.2406,1469.701,-1696.4052,607.9102,-724.58923
107.755,1674.1648,1909.5919,234.07074,1563.3052,-168.67696,-1987.2222,2321.403,463.98132,1186.4353,30.112392
107.733,2526.1572,3117.8875,220.56941,2738.0103,-138.55618,-1210.0383,3092.6477,208.65454,1485.5591,-145.07246
107.71,2059.7117,1038.9475,-65.25549,-211.28294,374.86676,-1571.8695,4420.0693,1821.8253,2543.0996,730.1671
107.688,3367.8538,2962.6003,-1694.0659,-897.0267,227.88252,-1656.2908,2750.235,3008.3938,2684.5134,952.23694
107.665,1518.697,3061.2634,-957.7266,-919.0778,-713.9628,-2964.5942,1749.499,2015.9556,1600.5088,398.97424
107.643,-93.43321,2117.5776,920.92474,-316.4538,-1829.0697,-4115.6567,1401.4053,1576.4045,1238.6945,-509.0773
107.621,-546.4869,2104.2944,1604.1635,-544.1295,-2351.3062,-4305.5645,2188.5615,1101.0966,-1065.4155,-1823.5681
