age_kyr_bp,null_000,null_001,null_002,null_003,null_004,null_005,null_006,null_007,null_008,null_009
87.413,-18.79094,28.768047,-12.417247,-4.1304946,27.217497,-11.091854,11.545713,-47.20582,-9.32363,29.49927
87.387,-46.849968,53.812206,21.727472,-14.015805,-9.953121,7.4010787,-38.550274,-11.903908,-15.47514,11.634967
87.36,-38.648155,47.679794,38.155197,-18.378159,-35.209515,17.49202,22.877668,6.6779485,-62.34272,33.060703
87.334,14.404814,-32.198536,-5.3335733,34.30251,4.1478167,-43.80962,13.353693,-8.817111,-1.7204844,38.999523
87.307,-11.808216,8.552093,25.393911,3.0064244,32.735973,-28.568813,-11.914768,-24.542177,-36.26789,44.53832
87.281,15.675595,-37.95455,11.94243,2.9544752,34.981766,-15.038283,32.862415,20.602303,-32.041885,-7.8893747
87.255,-0.59635955,-16.009626,-3.5326376,8.027195,-6.8779073,20.800613,24.110067,116.65352,-24.460133,19.328405
87.228,53.18786,5.1858587,-6.692762,-3.5308213,23.978106,-6.2571774,29.771664,-53.20453,-34.5377,34.3924
87.202,46.897846,-47.45363,-4.978921,5.284729,19.806711,-35.6562,19.433493,-11.767789,34.418434,-35.692276
87.175,-9.525699,30.223993,30.784567,-43.420097,-0.6397072,25.406479,-39.74836,-43.545307,62.761562,58.978397
87.149,13.224692,-37.699066,20.338926,-16.32719,-15.538286,20.166487,-28.984703,-8.975085,-27.62519,44.95484
87.122,3.5625613,-32.79914,-31.351177,6.9245706,37.326954,-5.277223,-59.21913,-7.985994,42.79638,17.01388
87.096,9.234272,21.55536,35.24734,1.0635695,40.77245,-38.89354,28.211407,-29.94584,-27.052467,-31.3439
87.069,-39.986103,-14.126073,-33.803135,-2.4184072,58.329014,29.305082,4.1675673,-14.397696,-29.767399,27.477694
87.043,6.963484,46.368755,-47.66581,-39.30044,26.327782,-61.04402,-44.976,-23.602238,-38.639816,-0.8163879
87.017,44.613945,-38.49697,-59.218193,-23.456875,-21.508598,22.928143,-21.043184,-43.947617,-4.6048822,17.141932
86.99,-4.399393,24.163225,-56.733845,0.40313113,-8.751091,13.320055,-21.757801,-6.6416383,0.0014772905,41.908924
86.964,11.18558,12.810675,21.534142,-1.6887399,-30.70991,28.535246,27.071321,7.2772484,-9.398406,-9.286125
86.937,-52.390312,40.446465,1.7866058,-0.99542564,-18.014202,55.310684,39.001537,8.026423,1.0405016,3.2649195
86.911,-47.07454,-3.1426494,-23.093847,12.239782,5.352027,10.286365,-15.297438,60.61052,10.742913,12.7414875
86.884,9.610019,40.475555,5.8670826,67.22227,-1.3775748,7.224342,25.11185,16.018534,17.64664,61.243603
86.858,14.891741,-25.555473,2.6692922,5.425081,-17.213524,-4.88496,25.167812,5.1824045,24.01908,33.366665
86.831,-26.446283,-19.159075,27.59475,20.674501,7.6073284,-39.05298,-7.087434,-4.6693892,10.7152815,-3.046145
86.805,2.8196473,15.686353,20.122517,-18.026543,27.795033,17.54946,-21.909058,-19.194721,13.990776,-2.280517
86.779,-11.04901,21.280458,-19.878433,-4.1413,12.517231,-12.883964,8.917718,24.820522,18.720568,-20.646614
86.752,0.9283369,12.428739,-17.812569,58.099648,-22.238024,-68.45001,-36.131664,9.488723,3.3501608,20.552044
86.726,31.71003,-35.866497,-59.241814,28.532467,-26.490479,-2.980384,-43.444096,-4.587886,0.26891285,16.121326
86.699,15.212817,-35.097385,12.850755,-11.779805,-0.9487173,-14.795291,-37.164143,-5.2607217,13.414799,14.71479
86.673,-8.423017,23.853407,35.369846,-11.940826,-26.051182,7.64435,-5.1327534,3.3000624,-4.792967,-34.628433
86.646,-28.088621,-8.699995,45.120705,-26.629864,-41.749466,8.798645,-36.699574,-11.547797,-34.70624,-59.4608
86.62,-6.219377,3.117311,3.0862696,-51.166225,11.183342,44.487972,16.831528,6.410082,-11.4590435,-58.94483
86.593,4.8001647,20.350782,12.460851,-18.972424,-1.0482068,-26.582577,43.340725,11.793948,-35.072014,-21.069408
86.567,-27.245934,-8.929866,14.626879,-42.99007,8.973383,-41.764454,34.293537,6.6891675,-7.819328,-19.71787
86.54,26.532755,-5.303272,41.506977,-22.973808,-26.551323,10.041537,22.269888,3.1597836,-3.9503083,47.03233
86.514,7.079969,-47.784473,8.447724,-24.029362,4.879592,13.888229,-39.638996,2.1138794,18.883223,9.946752
86.488,-17.639698,-41.059193,38.61054,13.261468,-0.6370745,-1.8205792,-33.883595,1.2440113,26.895653,18.957123
86.461,5.47527,11.805221,14.922128,8.828429,-3.2669747,3.966978,-2.6487436,11.924221,-0.405234,21.706665
86.435,62.526054,-24.47088,-43.768066,6.2778363,7.0218253,3.3332088,2.730957,6.464228,-40.194427,-4.546155
86.408,9.870721,6.4663234,24.159176,-4.843231,35.381756,12.578664,-3.0219867,2.3982196,-9.719389,24.425102
86.382,-34.28211,-26.874704,-11.704885,19.156147,37.246048,6.0171585,-40.725395,-55.09225,28.576485,-15.028849
86.355,-22.253143,-12.835548,-25.791336,21.00553,-5.3846035,14.871541,-22.55871,-18.801401,6.6799545,49.65844
86.329,10.12061,-70.43179,-0.48032865,13.50938,61.03169,5.846261,17.74786,28.748615,37.54446,17.018051
86.302,43.269672,-0.8650686,6.158654,30.963608,-4.2940946,-24.859686,-66.18703,-32.003704,-15.040981,-0.8652883
86.276,-23.45766,5.1031556,28.210741,13.490325,5.3782034,10.398123,-27.60011,40.110657,-8.438317,20.990864
86.25,-32.70665,-33.21954,-17.41803,12.065377,-8.312513,13.862989,21.350962,-13.8861265,-38.4005,-2.291338
86.223,0.5883558,0.103987634,-2.6212206,39.9113,-20.041008,-18.434837,-55.630085,-52.907127,13.382693,12.247907
86.197,3.12925,-12.690034,-20.05842,19.343487,-44.21957,-24.681072,28.836409,-19.277931,3.8404891,9.642609
86.17,28.594484,57.455288,-8.395604,-10.012599,-14.828272,2.8715286,-27.82342,-50.673668,46.339348,8.642353
86.144,1.4169848,51.277977,7.795684,-4.351513,-20.991808,41.352077,1.682268,12.978275,-20.057878,16.10141
86.117,-9.993366,0.67877996,14.785884,-14.863348,-44.781273,-3.393189,-46.19073,-19.09602,4.9443693,-19.469448
86.091,-37.93445,36.653316,13.132623,17.069273,19.691017,-7.671979,-61.458897,-35.39189,-8.081905,66.127945
86.064,-35.71763,9.323478,-19.40253,31.547676,21.847977,37.425125,-29.4119,-21.528381,-18.037788,25.92938
86.038,6.1605496,-18.799767,-56.090588,2.9126265,-10.341974,-37.91595,30.811012,-8.322775,16.956745,45.372448
86.012,10.850257,-1.3697258,19.047796,9.842325,-18.363897,5.176162,51.200813,22.754324,-50.33432,39.77502
85.985,-1.7898606,-2.4613628,27.899355,31.549282,41.008545,2.6044865,-39.54837,-3.3863406,-88.28721,26.87627
85.959,80.16371,9.2709465,22.030937,-31.95222,21.290724,33.057846,-5.1959853,-27.558077,-6.315631,-7.273447
85.932,69.26482,34.2633,13.51424,15.201525,20.596846,-75.73718,2.5567083,85.45553,-24.595512,-5.7965665
85.906,5.8609223,-37.523335,35.695793,0.8691169,-7.7225895,-46.7963,-7.2443557,40.699615,14.936164,-13.963981
85.879,43.92245,-27.745998,15.716624,15.149621,61.876286,-25.829807,-31.09641,32.53114,-45.94671,5.991566
85.853,29.512001,-13.551012,30.321033,-5.6265864,9.7504835,22.231354,-55.137585,-17.972815,23.645842,-3.9049306
85.826,12.101748,19.802328,-26.00583,-0.67177343,17.552265,3.5962722,-16.188713,-13.471007,-53.05692,22.710106
85.8,6.5656614,-22.682434,-53.90074,-1.8313446,35.30831,-17.010244,31.362837,36.43063,26.584154,-9.205774
85.764,9.939255,13.82867,-40.517414,5.3100824,4.298733,-28.045082,27.721878,-3.0168774,29.598242,-65.773994
85.727,-36.78675,11.138782,-65.50751,1.7311665,-1.5959965,27.64308,-20.442497,32.749935,-53.403645,-46.932995
85.691,-6.044511,-9.657936,-16.643028,-17.774698,-12.208808,-11.9963045,-12.959697,4.2934647,-36.991,-41.36307
85.654,-17.382845,-9.484224,-4.3144903,25.611692,53.57601,-22.312246,8.569346,-21.205427,-38.86575,-12.908647
85.618,16.364542,7.2132287,-22.001915,-16.74871,24.660433,42.933273,21.219059,-9.403337,14.901539,-16.495808
85.581,8.965596,-18.852814,39.896755,-18.604834,-45.769447,55.711582,-27.587143,-36.679543,-23.800741,-40.12317
85.545,-15.941419,-49.166805,-31.981476,-2.8562834,-14.818776,0.6210557,35.716515,13.172912,-4.1743374,-40.448795
85.508,-55.372578,-32.566563,-7.3864965,9.559684,14.80674,21.586971,-9.694572,-7.6714993,-39.525715,15.029285
85.472,-12.62228,-27.789125,6.8133936,18.4293,9.152027,-5.5698338,39.994446,1.49449,-14.648637,22.221529
85.435,23.553543,11.157542,-24.915947,-9.002577,11.824808,-14.489797,-5.8567924,-20.375572,-29.681633,-19.153774
