age_kyr_bp,null_000,null_001,null_002,null_003,null_004,null_005,null_006,null_007,null_008,null_009
12.304,-0.2550829,1.4599427,0.24377458,-0.99239826,-0.5007581,-0.24348778,0.49582478,0.713549,-0.29792562,-0.6087257
12.28,-0.41548863,-0.14009036,-0.359956,-0.15564886,0.57204545,-0.74901867,-0.4731162,-0.6309557,0.57419163,0.37073773
12.256,0.4176408,0.16882588,-0.03417278,-1.1542846,-0.90211666,-0.79264385,0.04623611,-0.75409293,-0.09348144,-0.72282386
12.232,-0.2925321,-0.5366849,-1.3047355,-0.32440645,0.009857644,0.5671258,-0.5124272,1.0519409,1.3639144,0.38115788
12.208,0.053469267,-0.3044746,-0.76240337,0.07938337,0.11569114,-0.9630841,-0.7488145,0.27602935,-0.35562104,-0.46417913
12.184,0.18007262,0.5943591,-0.26263276,0.5738465,0.9998678,0.45392367,-0.5630895,0.3477932,0.39142048,0.1200485
12.159,0.69646025,0.6070477,0.8294715,-0.649415,-0.45608628,0.29355398,-0.39268485,-1.1562091,-1.5077124,0.20620011
12.135,0.7124357,0.06504818,-0.8846452,0.82645977,-0.88849455,0.21596184,-0.6044359,0.1422463,-0.46389148,0.29302222
12.111,-0.3261221,0.691312,-0.23727542,-0.7982001,0.12773708,0.31230417,-1.124834,0.1819363,-0.2897559,0.6802481
12.087,0.94893134,-0.59197223,0.2715959,-0.16799584,0.83899146,0.05742584,-0.07549179,-0.22256014,-0.1695685,-0.03933798
12.063,-0.6577103,-0.17604041,-1.1117756,-0.6738423,-0.65679675,0.16400422,-0.20846316,1.4365542,0.4314366,-0.075271025
12.039,-0.0916236,0.21306764,-0.33342242,-0.055389207,0.621012,0.06412143,-1.2514979,1.3084747,1.0803046,-0.7757764
12.015,0.34255418,0.70499784,-1.307124,-1.4640598,0.020194985,0.7602736,-0.032894887,0.63907033,0.06405836,-0.3012725
11.991,0.3270636,-0.35100055,1.0607411,0.3601001,0.4742811,-0.58796376,-0.656601,-0.49710903,-1.252155,0.52925414
11.967,0.30297124,-0.4775515,-0.23419517,-0.4937676,-0.41828758,-0.19638568,0.38337374,-0.37991923,-0.58272266,0.7128883
11.943,-0.43397596,0.8771313,-0.6343636,0.25952238,-0.47975194,0.05049452,0.17663413,-2.0612555,-0.09304322,1.4430153
11.919,-0.81775725,-1.7706109,0.41836607,-1.2162168,1.5375272,-0.104708456,0.6195964,-0.75864226,0.6789411,0.21716984
11.895,-0.08735586,1.7281157,0.39498025,-0.7909201,0.64462465,-0.2717334,0.28356725,-0.57371974,-0.9941265,0.35406125
11.871,-0.49634215,0.40568197,-0.53547364,0.118663,0.14118849,0.39239812,1.0984306,-0.3584358,0.037733667,0.124085054
11.847,-0.49214786,1.1307025,1.464429,0.67006135,0.4219862,-0.06069953,-0.1322036,0.5768144,-0.32266387,-0.62973946
11.823,-0.08108429,-0.5800341,0.4466987,-0.72806644,-0.33848643,-1.6058104,1.4340906,0.2373381,-0.12314587,-0.08236004
11.799,0.1504842,0.31435826,0.64284474,-0.7820342,0.45716056,0.2435932,-1.0680305,0.7292632,0.858439,-0.5214696
11.775,-0.43309617,0.8549817,0.23692407,-0.6691689,0.3160212,-0.10038642,-0.065930605,-0.09139669,0.30712026,-0.20375618
11.751,-0.45221698,-0.6629379,-0.95307845,-0.09587052,0.7546884,-0.06462842,0.11067111,0.24777299,0.36463046,-0.22383663
11.727,-0.28455022,0.45370552,1.0923003,0.52666414,-0.16470389,0.47290814,-1.147434,0.44639757,0.728046,-0.051413722
11.703,-0.046603996,0.23622474,-0.62569827,0.41008016,-0.3877446,0.09555277,0.604224,-0.61095774,0.41572085,-0.6152451
11.678,0.89589,1.2680181,-0.43907008,0.06448467,-1.6771902,1.1131784,0.52092046,-0.47616422,1.0555251,-0.8777468
11.654,-0.5095683,0.38395435,1.7066946,0.9282748,-0.5912565,-1.1604724,-0.15354493,-0.36716196,-0.4594607,-0.3791691
11.63,1.5859636,-0.03716736,-1.0767964,-0.14018972,-0.3214881,-0.21019256,-0.38411757,0.057174917,0.12507498,-0.28262806
11.606,0.64743966,0.7649145,0.50768274,-1.196764,1.0624357,0.40344876,-0.03973144,0.05428388,-0.04559397,-0.10809633
11.582,0.48749045,-0.06989468,-0.06690683,1.2579519,-0.5076212,0.8279806,-1.161454,-0.8511028,-0.28908595,0.19599617
11.558,-0.7672364,0.43094918,0.74926394,-0.47858134,0.5760128,0.74419415,0.41158143,0.37325838,-0.6683417,0.5476378
11.534,-0.22733933,0.60475713,-0.58954024,-0.82304585,-0.44013056,0.37950972,-0.9952286,-1.0362345,0.21868068,0.6988193
11.51,-0.39894462,-0.88467276,0.69546807,-0.35918272,0.3802051,0.5403663,1.3055912,0.9915475,-0.95591533,-0.48523018
11.486,1.7735002,0.23173058,-0.44178057,-1.069123,-0.41420263,-0.034933716,-2.2493963,0.82820106,0.1877546,-0.5652936
11.462,-1.1895227,0.8883932,-0.6756071,0.41912028,-0.38211048,0.14164414,-0.054269526,-0.3477154,1.7149152,-1.2880448
11.438,0.53801906,-0.5517597,-0.47789267,0.36280343,0.32590744,-0.90249175,-0.18796977,0.6868902,-0.6267018,-1.1346786
11.414,-1.2426717,0.7951388,0.31992772,-0.031200966,0.013708071,-0.59208,0.46467078,0.25548646,0.41515112,0.29639274
11.39,-0.39058298,0.98588216,0.5279496,0.19539334,1.09363,-0.83686185,-0.27011037,-0.77679825,-0.047518086,0.1863175
11.366,-1.2286853,-0.94853646,-0.34108576,-0.29277042,0.28536,0.6270106,1.4025941,-0.8953464,0.09061288,-0.6787423
11.342,0.9264975,0.12257414,-0.217202,-0.08049753,0.06847784,0.5635278,0.06860082,-0.5695639,-0.55739653,-0.57487786
11.318,-0.056181237,-0.22804318,1.6672062,-0.7217577,1.7710671,-0.6696728,-0.40848562,-0.4559091,-0.5535993,0.07496825
11.294,-0.050888907,-0.74150217,-1.8095708,-1.1286248,-0.03104508,0.9362073,-0.08191276,0.20853262,-0.27926078,-0.5163244
11.27,-0.7428288,0.43881682,0.019647488,-0.13457072,-1.5377913,0.09911167,0.41504934,0.75374854,-0.7336253,0.2738724
11.246,-0.9766177,-1.4935364,1.236194,0.20027934,0.17238504,-0.43847993,-0.6827621,-0.86903787,0.07365479,0.18420309
11.222,0.5152435,0.9963411,-0.786155,-0.4634398,-0.1627577,-0.028754558,-0.09601508,0.7120207,-0.15158993,-0.19445948
11.197,0.51510787,-0.03812605,0.15251005,1.1862869,-1.1071848,-0.16350576,-0.9923326,-1.0604355,-0.1523503,-0.45077533
11.173,-1.1620307,-0.088774025,-0.8467643,0.54324764,-0.10838492,0.025075149,0.62768614,0.06017719,-0.06422735,0.58816373
11.149,0.062096436,-0.42782906,0.11149904,0.08011947,-0.5896099,0.8060621,-0.21908158,1.7996712,-0.3317162,-0.3875145
11.125,-1.1294649,-0.5202913,-0.3631957,-0.89335585,-0.50397986,-0.2635526,-0.9380337,0.79837835,0.080855094,0.5400519
11.101,0.55004126,-1.0561512,-0.1426569,-0.2286493,-0.37571096,0.5596104,0.014262356,-0.7866789,-0.08288887,-0.7971924
11.077,-1.0538266,0.80005676,-1.3341216,0.91898924,0.33704552,0.045260068,0.45954812,0.63362294,-0.5071462,-0.23601757
11.053,0.25644466,0.10731406,-1.2105759,-0.074481,0.049492136,-0.18244283,0.12996323,0.25462833,-0.45299372,0.0025262279
11.029,0.56716025,-0.14040722,-0.21586724,-0.45993075,0.048791844,-0.46615157,0.9827993,-0.39011866,0.21437846,-0.06736773
11.005,0.21160771,-0.023354998,-0.6910203,0.39331326,-0.82586855,0.28546998,-0.761892,0.4858155,0.53778344,-1.251603
10.981,-1.0441624,-0.7028312,-0.5417503,0.99904346,0.86785567,1.3785585,0.44902438,0.89520633,-0.17061123,0.447155
10.957,-1.7766404,-0.301318,0.52066314,-1.007153,1.3647561,-0.0235979,-0.59139156,-1.8783019,0.7203432,1.7635798
10.933,-0.16489656,-0.83463794,-0.4412304,-0.7008008,0.5147791,-0.5940613,-0.9948712,0.40817192,0.14159514,0.22354236
10.909,0.059643596,0.7073472,-0.46954107,0.07226106,-0.51394504,-1.0367049,0.20718616,0.91608727,0.8181644,0.0051161065
10.885,0.11956943,0.1852915,0.73385733,-0.35189074,0.063840106,0.5576674,0.13110253,-0.6254785,0.25516978,-0.56758124
10.861,0.51200956,-0.81824386,-0.6052871,1.1064361,-0.30073017,-0.62994903,-0.014927772,-0.034268912,-0.3576685,-0.02594544
10.837,0.7688949,0.6948815,-0.085258834,-0.5675886,0.8064733,-1.1351488,0.49282333,-0.1871113,0.14951906,-0.931777
10.813,-1.2068796,0.73241246,0.21247487,-0.4132538,0.9357986,0.7913775,0.09200191,-0.98083466,0.6634182,0.6798163
10.789,0.42424554,-0.052667916,-0.5323424,0.7996393,-1.1472205,0.34171775,1.0741503,-0.047521677,-0.2730224,0.35996598
10.765,-0.19436292,0.5583896,-0.3622008,0.14253931,0.54829174,-0.30456135,1.346294,0.8527453,-0.31607708,1.1706034
10.741,0.6828409,-0.19185194,-0.4949138,0.54670393,-0.6151524,0.014726063,-0.031036282,0.5400104,-0.44247887,-1.2170428
10.716,-0.8521721,0.09115228,1.0504954,0.31347534,0.05588014,0.34073576,-1.0366918,1.2319403,0.43260467,0.15511869
10.692,0.22625874,-0.7739649,-0.6009469,-0.058661878,-0.14888526,1.0161597,0.31348106,-0.5489265,-0.23024319,-0.82145864
10.668,0.6974105,0.17805064,0.46107408,0.050731078,0.70707726,-0.3904466,0.33057633,-0.4055274,-0.17461985,0.2550691
10.644,-0.7582679,0.15640178,-0.30724633,-0.057658967,-0.17941427,0.24227901,-0.43863598,1.0535617,0.44529253,1.0171925
10.62,-0.35825095,0.07306554,-0.62909615,-0.015306306,0.16405834,-0.8206772,0.09215822,-0.01752821,-0.87345576,-0.13393791
10.596,-0.15876979,-1.1169381,0.33795974,-1.0708914,-0.4614205,-0.14273131,0.39548585,-0.59416115,1.2149231,0.88308287
10.572,0.49468875,0.39458686,-0.80397296,0.27578726,0.50699615,0.60900795,-0.25034752,-0.8414233,0.29648507,-1.337987
10.548,-0.15598825,0.86588603,-0.513554,0.83392966,-0.32889298,-0.2783956,0.51641154,0.9654724,1.2376581,-0.029324705
10.524,-0.13087012,0.05325277,1.0792179,0.24856564,-0.053215273,-0.16776481,0.15365979,-0.49297097,0.34575173,-0.13171172
10.5,-0.9515498,-0.083227605,0.91759604,-0.8346825,0.34616873,-0.90636164,-0.8632272,1.0468765,0.63075316,1.0954211
10.491,-1.6299014,1.4678481,0.052681025,-0.3024488,-1.5325981,-0.28534594,0.97566694,-0.8247759,-0.1846845,-0.16312344
10.482,0.17917456,0.4548173,-1.2526479,0.21673536,-0.072440326,-0.48657167,-0.5739366,0.12846418,-0.1732955,1.3908104
10.473,0.04724172,0.09449875,0.77222484,0.4682619,-0.35738006,-1.7090201,0.4549812,-0.3420603,-0.5271362,0.27702248
10.464,1.3935889,0.32227078,-0.45585206,-0.78940976,1.1703724,1.647147,-0.7727097,1.437844,-0.20809332,-0.9424598
10.455,-1.015021,-1.6295398,-0.08430456,1.2842053,0.4140534,0.49079978,1.1446906,0.8308582,0.19844668,1.0629843
10.446,0.9830579,-0.71440357,0.2407608,-0.3913954,-1.1222831,-0.7457146,-0.09859325,0.07247663,-0.7952729,-1.4452322
10.436,-0.04717494,0.005336192,-0.09923368,0.55289805,-0.019908011,0.21749055,-0.2861352,0.2352996,0.8381652,0.2835103
10.427,0.101591915,0.122217745,0.25724643,0.30694473,-0.18655641,0.23449685,0.06758008,1.5496186,-0.8257893,0.49274248
10.418,0.27689296,0.5475046,-0.43539238,0.54074734,-0.07623286,-0.20539677,-0.42218885,-1.1849351,0.9511581,-0.043791473
10.409,-0.5556686,-0.4322468,0.74012744,0.064327605,0.024330838,0.34929866,1.2232897,0.9920499,-0.52473116,-0.42676374
10.4,0.564242,1.2295585,-0.20714866,1.0263039,0.45654845,0.28224865,0.5877668,-0.1864013,1.36326,-0.017901588
10.391,-0.3295856,-0.27163264,-0.97477347,-1.1599271,-0.043244354,0.37762454,0.64088714,-1.1459043,-0.44749215,-0.12917022
10.382,0.93324256,-0.8239818,-0.8163255,0.088226914,0.20938161,-0.38182575,0.06314734,-0.8570623,0.2505773,-0.7207652
10.373,-0.11168729,0.56248814,0.310607,0.29355752,0.17043073,-0.20920196,-0.34111014,-0.4298472,-0.22491054,-0.8763987
10.364,0.1335345,0.06818259,0.56314135,0.86623067,-0.133945,1.3963885,0.95316154,0.07100773,1.5469065,-0.70066416
10.355,-0.08579305,-0.65784395,0.28919154,-0.548104,1.1673521,-0.96354693,-1.8653992,0.86368054,0.88958186,-0.09398475
10.346,-0.03017193,1.0421783,0.36639804,0.8896907,-0.61258656,-1.2852356,-0.16089185,1.3274331,0.8511018,-0.43188515
10.337,-0.9820322,-0.35029757,-0.267006,-1.1206908,0.4348046,0.6618856,0.2984003,-0.062736414,-0.65843064,-0.6325473
10.328,0.368457,-0.43248564,-0.7100132,-0.0027960353,0.45468795,-1.0300153,0.6752679,-0.24139674,0.18201983,-1.1034493
10.319,0.43910176,1.2618684,-0.868179,-0.51783985,0.6053832,0.49059933,-0.3835114,0.6939105,-0.6772904,-0.80871284
10.309,-0.19303642,-0.2364896,-0.29681033,-0.26440445,-0.25116163,-0.8514408,0.1844197,-0.67145795,-0.49323013,-0.2486273
10.3,-1.1166036,-0.56290054,0.677252,-0.24322876,0.86945325,-0.98593074,-0.88093275,0.60579365,0.99928564,-0.29927725
10.291,0.88077074,0.44674474,-0.43530202,0.08276113,0.07856722,-0.525749,1.2724538,-1.0118386,0.33216518,-0.29574394
10.282,-0.26535058,0.83717865,-0.88001317,-0.07097403,-0.10051606,-0.19747366,-0.30102015,0.23390664,0.09120934,-0.17031217
10.273,0.16282862,0.35491192,0.36876306,-0.20462053,-0.6762339,-0.44308916,1.128988,-0.39372906,-0.6149091,-0.77669746
10.264,-1.9731618,-1.1336187,0.3370199,0.5876317,0.9614948,0.16330707,-0.497844,1.2226881,0.38547835,-0.22921385
10.255,1.6996545,0.84845877,0.87436295,0.48143983,-0.06658187,-0.3489143,0.36912394,0.7157465,-0.006510062,-0.61611706
10.246,0.5509453,0.36083904,-0.5398818,0.59144324,-0.27141747,-0.15164737,0.9196791,0.6808528,0.76053053,0.17634203
10.237,-0.032704093,0.3312443,0.7119662,-0.3369768,0.4315212,0.40005535,-0.1787338,0.5824148,-0.76356065,0.31786862
10.228,-0.44694814,-0.68881994,-0.75046265,-1.6110166,1.3278259,0.48698178,0.97483814,0.70536447,0.5272452,0.12097568
10.219,1.130176,0.03099612,0.386447,0.03780615,0.5649812,-0.3076974,-0.74975914,-0.70094126,0.107973255,0.97384036
10.21,0.5118692,-0.46239093,-0.8088193,0.45882204,0.32198352,0.32932794,0.7677338,-0.7688291,-0.55159837,0.19267708
10.201,1.4004613,0.44344082,-1.1275059,1.16791,-0.08063647,-0.3157732,0.33591837,-0.94479483,-1.5101117,-0.5473708
10.192,0.4783364,0.39816612,0.23640506,-0.6775371,0.8832815,-0.09001362,0.16154651,-0.055060565,-0.9913231,0.6591287
10.182,-0.070619695,-0.007846511,0.4517789,-0.1257359,-0.17355026,-0.111477,0.17890862,0.321368,1.4725491,-0.27172017
10.173,-0.55272144,0.89042693,0.92566884,0.66721016,0.9107595,-0.19485602,1.0386088,0.14392535,-0.37224415,0.19305311
10.164,0.5134232,-0.11362106,-0.2542028,0.10740113,0.666624,-0.054066423,1.8274827,-0.29270732,0.095352344,-0.068890765
10.155,0.8422158,-0.3755811,0.19263679,0.5470346,-0.36831704,0.3522288,0.19542933,0.036526438,1.147652,0.66408825
10.146,1.3955268,0.2924546,-0.24305718,-1.0590755,-0.36772186,0.4651172,1.5764942,1.0872916,0.784777,1.3929185
10.137,-0.71885854,0.07464184,-0.1388637,0.9128629,0.3310544,-0.8904677,0.7500037,-0.7121274,-0.4703014,-1.027765
10.128,0.25843644,0.83666307,0.44917962,0.2519222,-0.30673045,0.7643524,-0.6530509,0.6765488,-0.0023270953,0.98112285
10.119,-1.0169632,-0.39477614,-0.43468925,0.638896,0.36581525,0.449715,-0.12566419,0.91140634,0.58524823,-1.5375971
10.11,-0.05514769,0.14506224,-0.2139587,-0.31585622,0.80267316,-0.17663512,-0.06786767,-0.53515524,-0.59134525,0.249342
10.101,0.88108516,0.5082104,-0.52055526,-0.113098055,-0.22171468,0.83659786,-1.7794425,0.28520453,-1.0151658,-0.47256744
10.092,-0.4900804,1.1716073,0.057281792,-0.8791168,-0.10756383,-0.44626406,0.5751653,0.6471665,0.5981289,0.5387995
10.083,-0.29333237,0.18859997,-1.0603609,-0.51545656,-0.31104398,0.41235211,-0.5156405,1.0822592,-0.112286605,-0.26453403
10.074,0.24083585,-0.4163309,0.56738186,-0.4355949,-0.31398666,0.27516618,0.2605083,0.34824696,-0.8110825,0.0063836314
10.065,-1.2361394,0.19188564,0.58425915,0.4404823,0.4399871,1.0683769,0.42744473,-5.4135937e-05,0.29882175,0.8176648
10.055,-0.28976053,0.51106805,0.5495687,-1.7177042,-1.4000045,1.6393421,0.8939631,0.22288722,0.045339882,0.88985705
10.046,0.3442,-0.1272814,-0.42568,0.14136434,0.38291973,0.39924082,-0.2882205,1.3508997,-0.21475875,-0.8052276
10.037,-1.0994096,1.0401073,-0.095442764,1.471479,0.4395709,1.9161965,-0.47496957,0.120120965,0.028687166,-0.5599738
10.028,-1.0084902,-0.35898542,-0.40891075,-0.101924315,0.8802687,-1.8781153,0.1890208,0.4974507,-0.42408898,-0.6023224
10.019,0.5985688,-1.5106661,-0.10319397,1.0495421,0.94055766,0.75535566,0.29400092,-0.6000545,0.862477,-0.7670214
10.01,-0.43864703,-0.7261843,1.8562875,-0.440985,0.948017,1.3754661,0.22328097,-0.49601933,-0.38653418,-1.4123374
10.001,-0.788568,0.43380836,-0.6887446,-0.3993728,-0.97080475,1.1564064,-0.4031291,-0.20072754,1.5563534,-0.00053379283
9.992,0.07494036,-0.5082116,1.3063605,-0.8893766,1.151206,-0.34176525,-0.089721456,0.09795016,0.11658256,0.47729748
