age_kyr_bp,null_000,null_001,null_002,null_003,null_004,null_005,null_006,null_007,null_008,null_009
13.045,-0.88457614,246.1842,-121.1015,-161.68251,-14.512366,-160.76685,-267.07986,217.73393,-230.91232,-514.3226
13.038,-100.63522,-223.87051,-139.44627,-481.91946,-217.8966,-29.816471,-198.85213,278.93106,-200.9329,-490.6885
13.031,86.51981,-240.29263,-24.430828,-431.313,235.46194,45.873848,-435.7886,39.469986,-271.29907,-551.3859
13.023,196.93651,-371.901,72.2068,-279.23706,348.7598,185.241,-706.7375,-123.60527,-243.1526,-201.93369
13.016,318.9047,-461.90057,90.00666,-237.28302,412.40762,330.38382,-689.84174,-271.45102,33.332245,-269.3261
13.008,426.36826,-92.197624,360.55084,-426.06763,74.59581,360.5607,-464.2117,-150.89706,22.62874,-416.65002
13.001,501.8477,220.69312,342.77203,-139.57582,-332.74765,292.69156,-516.56274,-222.06918,91.90755,-296.8261
12.993,708.26044,452.70267,351.31033,-123.2749,-132.96848,-297.007,-724.701,-130.23302,146.61266,-104.68169
12.986,620.3531,2.3341482,-8.56807,33.556297,-15.689377,-112.05339,-539.60657,-215.89104,231.55768,-270.30975
12.978,802.0821,-215.33353,98.817986,37.44605,9.008203,-5.7166023,-691.95105,-369.18448,298.59412,-228.00655
12.971,838.6464,-32.4938,296.46042,234.9562,343.87668,73.31226,-353.84796,-68.31272,253.19606,-100.449615
12.963,555.35443,-120.36135,490.92767,479.47153,428.8297,62.882053,-108.11139,78.64874,-52.580055,-97.93557
12.956,338.8998,-280.49002,214.92052,242.371,-88.31992,318.58356,-156.23677,154.80843,-157.47556,-227.78017
12.948,157.60883,-70.878525,191.06584,199.81648,214.31792,148.49158,-223.58356,-25.755135,94.996,-229.92099
12.941,170.8007,34.26919,43.667427,61.787292,246.12735,-17.47229,76.0983,162.99818,115.03124,-219.27632
12.933,-3.609113,167.77171,-94.70415,275.69888,278.6218,-148.92471,105.870834,-32.04677,133.28278,-18.88929
12.926,-61.26652,284.15402,-168.59454,212.53593,106.9611,-211.14175,443.6512,120.58444,-225.661,-92.06809
12.918,-234.37709,316.11472,117.09899,278.51538,-151.20131,89.34011,175.52031,394.83896,-248.30817,193.06491
12.911,77.8408,-105.57391,436.98975,238.45444,72.328545,58.719303,-189.15051,184.59799,-212.69835,294.29416
12.903,182.7482,198.69379,534.64056,245.39127,-148.08632,267.31134,-165.93796,226.15701,-433.5512,288.8288
12.896,-272.0715,249.4154,936.6084,685.54346,-209.92111,-38.90537,147.86842,339.29727,-269.59103,296.64868
12.888,-328.38666,482.2729,556.2719,642.35944,30.270798,120.54234,349.06723,-152.88147,-43.012108,470.06683
12.881,110.183365,257.3016,500.6254,375.23505,49.40994,166.27762,365.03067,-93.62586,2.2733893,387.852
12.873,143.59514,361.42764,304.564,341.76633,33.7081,167.70708,402.2003,-63.918915,99.47376,524.93427
12.866,121.78143,172.413,195.5976,463.9301,340.38962,-94.125114,44.475555,-206.07242,-108.193565,822.01306
12.859,226.90884,-351.62082,280.01434,104.09785,416.0985,-261.54266,251.42255,-298.42703,-258.96384,583.5321
12.851,43.238377,-466.5166,332.42337,-79.057526,280.97787,-196.59868,384.58786,-41.499096,-370.75458,445.91238
12.844,12.719468,-478.56744,286.96164,313.86627,198.25366,-118.7741,172.58511,-155.65736,-145.08743,401.31424
12.837,-120.9305,-493.99243,-51.387955,-150.36476,134.47342,258.6691,7.9499426,96.216415,96.12491,389.09464
12.829,-194.08182,-672.9361,320.08557,-211.65436,-129.17538,55.62743,-34.639706,174.38293,-50.404434,281.52875
12.822,-282.32465,-564.3988,228.67796,64.15582,-216.66379,-106.44641,-177.19006,353.40793,-376.2066,174.95532
12.815,-255.1364,-294.86404,465.6059,120.534386,-263.188,-44.177433,-405.0243,146.56201,-293.91895,28.359158
12.807,-502.41483,197.8871,311.63177,224.42903,-264.6347,-351.27686,-181.00189,132.33038,-658.90094,56.324467
12.8,-364.3298,13.559258,623.8988,-138.35904,30.637066,52.99306,-253.49446,-76.73664,-900.59344,81.96355
12.793,-112.86347,196.6483,867.9381,256.50223,37.533607,21.364119,-300.3591,-176.33154,-570.1912,58.131065
12.786,-376.50497,-176.20274,762.56866,154.6196,87.70703,49.51148,164.4828,-375.01974,-529.37994,166.62476
12.778,-454.62915,-142.78706,789.6758,312.324,-259.05853,300.58234,-30.610678,-261.4833,-585.3267,22.676052
12.771,-278.9925,-193.68901,62.4386,336.51364,-391.8388,-128.28242,-324.89,-335.09338,-474.02353,-164.32486
12.764,-461.5889,-289.50946,230.15144,322.2853,-389.1608,-237.9145,-163.05336,-389.39435,-302.12183,-87.65449
12.757,-156.43166,-264.07938,-78.582344,66.2685,-254.59595,-440.3339,-422.0468,-281.3801,-153.05339,20.687243
12.75,-338.9272,11.105884,83.47953,132.29193,-468.80594,-639.1876,-382.9058,-679.57745,-325.39066,-247.03821
12.743,-193.89565,290.28607,181.43349,184.65802,-278.5723,-519.2898,-638.1098,-641.41095,-159.33997,-266.64236
12.736,-175.87558,127.94124,383.85544,-150.47075,-248.78026,-450.0619,-499.5287,-608.3835,66.64816,21.821787
12.729,50.805866,-200.40709,276.3326,-223.6769,-14.999932,-189.8029,-295.58707,-593.49036,-356.23608,-148.0199
12.722,-234.33102,-160.89127,317.9924,-429.42236,-233.8891,278.15234,-251.36392,-559.14276,-256.14453,-194.43181
12.715,64.915855,-52.038673,210.7891,-377.78876,-165.3142,558.0112,-108.19825,-391.92706,-76.751785,-263.4449
12.708,-9.406947,47.962276,129.31245,-61.26673,-395.5327,452.6375,-73.62068,-341.85672,-346.2771,-314.087
12.701,-42.589176,120.435776,45.383656,-20.863401,-405.6698,264.77008,113.57681,-235.51619,-504.1113,-389.95923
12.694,-286.35803,-108.28513,-33.130188,-130.5002,-634.88367,327.0997,86.08726,-261.52612,-286.66235,-40.464867
12.687,150.23453,-342.45584,-346.49573,-256.0212,-329.79062,152.62625,328.16837,-107.2411,-588.8441,21.322704
12.68,-167.67682,12.115382,-449.9251,-110.30993,-293.82288,37.925495,-11.729187,-105.80369,-618.8361,-388.4562
12.673,-223.88019,52.03915,-582.4187,109.16132,-307.34375,318.04446,169.96698,-110.6006,-607.79736,-447.42123
12.666,-294.11606,-29.767405,-229.31628,180.70073,-57.88451,151.96753,25.380615,111.51625,-512.997,-30.017828
12.659,-433.07578,-139.7001,-383.67548,47.340813,142.701,-308.0178,107.79106,413.857,-113.838554,49.57054
12.652,-81.6447,40.669643,20.778461,-86.21156,99.61497,92.54378,-173.0224,573.10785,14.948324,136.55215
12.644,101.25487,198.56981,4.624657,105.42196,-31.104612,24.814526,101.85082,592.1668,-243.6045,96.70473
12.637,74.5926,51.21478,160.47708,-209.04756,221.79642,-622.9229,195.58952,427.8717,30.322687,56.322475
12.63,78.37877,-171.07895,195.94183,-526.71106,-65.2141,-451.55017,190.76704,328.898,185.94026,-79.576256
12.623,296.36908,-227.71852,-60.76423,-513.2694,-63.185272,-93.219536,282.06207,555.74384,-39.849434,-220.64049
12.616,657.2585,-357.60757,-204.81912,-168.42566,-150.03636,-15.551353,262.45996,597.0518,-299.12653,56.488464
12.608,702.77747,-434.64142,-190.76665,-181.13673,-10.763014,-157.46805,122.49125,623.14307,-122.175354,307.88635
12.601,624.2208,-344.40997,99.258354,-342.35388,-296.9343,231.62347,108.14899,739.73474,64.506256,23.911163
12.594,405.61377,-483.4075,266.69193,-241.4297,-137.4713,384.34937,246.50076,555.87585,32.445034,-189.72046
12.587,517.51483,-224.93372,300.92136,-349.89883,208.61043,419.64273,-37.950977,585.1251,17.915405,-368.27567
12.58,485.23465,-215.21608,570.40607,-222.67833,363.9755,514.36523,-62.590603,156.71046,342.3988,-244.98201
12.573,257.43375,-457.00766,594.9044,126.18265,457.33185,616.63464,-171.76831,63.86533,73.11342,-248.94691
12.566,290.77765,-245.35497,546.91785,339.12234,796.41534,728.31006,-195.08409,132.71745,71.23441,-556.1373
12.559,452.83957,-0.6650726,125.06661,324.5224,498.8183,671.1173,0.1401148,184.91638,247.17444,-335.31094
12.552,123.02991,86.171555,220.18396,331.14774,417.75323,-6.7667704,13.4941845,269.37198,-27.137255,-391.02075
12.545,-195.44249,311.62402,351.5585,307.5955,375.2822,-274.22516,-58.742416,259.4784,161.89957,-555.1286
12.538,-333.84036,32.847054,-65.318756,285.4476,208.35236,-257.33524,-21.066673,-47.833393,430.3338,-389.3678
12.531,-526.6614,6.5692124,190.17093,203.10104,69.990776,-411.13742,164.51062,57.863174,55.287075,-243.89467
12.524,-372.69,207.18423,440.08237,-173.27412,211.98036,-545.42426,-74.43687,-95.99816,170.49998,-154.66383
12.517,-163.90219,295.70428,183.97995,-333.54373,333.6976,-630.4664,165.39488,-12.213078,63.370735,73.51762
12.51,131.04721,194.33382,-210.40979,-90.22214,577.98016,-695.3527,84.487885,-23.224283,77.8714,2.8439147
12.503,-139.2172,273.91678,-204.39067,-134.14485,660.87836,-804.5413,398.21335,-110.51014,258.8383,46.104004
12.496,-280.2287,152.15634,-148.07808,-92.93723,180.6093,-699.34247,240.22218,-188.97888,90.94864,-307.62265
12.489,-199.23834,169.96468,-114.65372,49.71254,127.63973,-560.3604,291.2784,19.126535,39.24334,-275.40347
12.481,-209.64787,47.69116,105.77149,193.34325,106.22452,-402.62875,-59.623947,-399.17712,269.48877,-268.02292
12.474,-520.5332,-147.51535,89.98668,52.482044,152.53023,-367.8405,109.52396,-499.71378,153.74823,-63.355984
12.467,-488.9246,-199.62494,105.319176,74.93597,111.90613,-254.34523,138.9443,-432.82022,174.17213,-172.17752
12.46,-284.81976,-296.53595,-34.208767,231.60287,-105.82669,-218.77112,-230.48088,-208.99022,298.92584,-417.29517
12.453,-401.12997,128.61441,-151.09908,-69.25858,-368.77917,-367.43582,-368.04462,-196.3794,113.983635,-342.8265
12.446,-341.55685,234.04156,-491.8692,-222.21924,-97.2969,93.40912,-308.9893,-219.63359,-239.59274,-304.75916
12.439,-261.20715,107.293205,-387.1428,-723.7287,-96.42271,-16.415993,66.86214,-310.41068,-505.73306,-342.62173
12.432,-182.53261,-113.3431,-341.53784,-503.85162,-258.66196,159.64442,-303.49872,-457.20847,-382.97278,-246.38959
12.425,-234.18538,314.60886,-283.43082,-571.52704,83.1494,68.25012,-17.18154,-207.98256,124.50579,-254.7574
12.418,-2.8413434,153.62666,-11.149505,-185.38553,263.00693,116.47705,105.508606,-203.86879,72.37127,-185.01176
12.411,145.35611,489.93323,-69.774345,-280.46692,163.39929,-7.271263,-51.140274,-219.289,-216.48329,-336.16193
12.404,-21.827908,281.79214,199.00519,-386.75482,127.14775,84.06419,-54.317596,85.89605,-72.57346,-107.17884
12.397,56.267265,81.11711,409.79236,-313.43738,-52.867485,14.762544,232.2402,396.55212,-478.09244,-157.61613
12.389,331.6741,30.9179,223.42258,-367.35632,307.5816,-349.27048,192.40839,308.04263,-327.2967,39.3716
12.382,672.3481,-79.45976,127.8167,-173.41908,463.67538,-142.76279,-194.26982,442.93314,-452.3267,-57.93666
12.375,521.5149,-208.404,162.53664,40.25855,674.9123,-107.82494,-70.185135,361.15088,-139.68474,-354.93677
12.367,255.00882,-114.9844,190.29037,-147.5985,391.43347,-396.16946,84.29859,138.18999,-93.40758,-453.0245
12.36,140.99806,164.94148,147.90614,87.48589,603.831,-119.61352,129.23737,132.64221,89.86888,-633.4304
12.352,90.102264,526.82874,231.39857,-136.24005,285.73846,-83.826164,333.00348,125.923325,117.92955,-474.16486
12.345,118.30143,510.74576,380.9732,36.126698,-65.59767,-166.70886,204.68478,-181.97363,159.58777,-256.2947
12.337,-103.31808,456.69345,286.53952,227.72354,-98.77845,-125.831985,-230.10484,-69.633415,215.53836,-283.40854
12.33,-166.43945,612.5125,144.66162,-137.27567,-81.73998,-11.878775,-266.21915,-170.98907,535.8419,-203.51926
12.322,-44.257732,301.98068,85.43453,91.29727,-262.47824,-6.8625073,-230.3828,27.543295,373.4792,-56.04875
12.315,-322.343,353.59018,112.09689,1.0521517,28.377407,-141.79446,-117.59663,59.894474,879.3228,98.84642
12.307,-603.9187,140.40446,-221.23792,142.33221,-48.32017,-209.5821,-4.431051,-333.55035,564.0782,377.40012
12.3,-574.96277,319.77432,-262.08487,-259.9324,85.48685,-162.02827,195.99696,-238.79584,201.81693,-22.50674
12.292,-752.655,371.16898,-103.52327,-526.6001,172.66805,-86.58129,225.60425,56.329926,418.65723,199.45987
12.285,-669.3974,322.9626,-373.05856,-542.58075,4.5819883,-190.8007,-179.25027,-180.12494,481.9353,-21.24428
12.278,-731.65283,168.11232,-348.00864,-825.9543,-154.3472,-113.36042,-28.821936,-329.68442,190.08919,-76.38255
